#node	date	numeric date
seq_0048	1976-01-01	1976.001366
NODE_0000128	1976-01-01	1976.001366
seq_0051	1976-01-01	1976.001366
seq_0065	1976-01-01	1976.001366
NODE_0000129	1974-12-25	1974.981427
seq_0284	1976-01-01	1976.001366
NODE_0000130	1976-09-13	1976.699894
seq_0283	1978-01-01	1978.001370
NODE_0000131	1977-05-09	1977.353332
seq_0289	1981-01-01	1981.001370
NODE_0000132	1979-07-30	1979.577026
NODE_0000133	1980-10-20	1980.802982
seq_0381	2003-08-01	2003.582192
seq_0446	2009-09-01	2009.667123
NODE_0000134	1980-10-16	1980.791039
NODE_0000135	1986-01-01	1986.001370
seq_0280	1986-01-01	1986.001370
seq_0392	1986-01-01	1986.001370
NODE_0000136	1982-07-03	1982.504053
seq_0285	1987-01-01	1987.001370
NODE_0000137	1982-11-21	1982.888827
seq_0286	1985-01-01	1985.001370
NODE_0000138	1983-07-30	1983.575521
seq_0292	1987-01-01	1987.001370
NODE_0000139	1984-03-11	1984.193204
seq_0039	1988-01-01	1988.001366
NODE_0000140	1989-11-07	1989.850959
seq_0281	1991-01-01	1991.001370
seq_0308	1990-01-01	1990.001370
NODE_0000142	1984-10-30	1984.828719
seq_0047	1991-01-01	1991.001370
NODE_0000143	1986-04-12	1986.279050
seq_0288	1991-01-01	1991.001370
NODE_0000144	1987-12-24	1987.979836
NODE_0000145	1988-12-20	1988.968309
seq_0270	1997-01-01	1997.001370
seq_0271	1998-01-01	1998.001370
NODE_0000146	1990-07-25	1990.564114
seq_0061	1992-01-01	1992.001366
NODE_0000147	1993-03-29	1993.239103
seq_0060	1995-01-01	1995.001370
NODE_0000148	1993-10-17	1993.793913
seq_0058	1994-08-22	1994.639726
seq_0059	1995-07-27	1995.568493
NODE_0000150	1986-08-01	1986.582774
seq_0376	2002-09-09	2002.689041
NODE_0000152	1988-01-17	1988.046007
seq_0378	2001-08-30	2001.661644
NODE_0000153	1988-07-28	1988.572312
seq_0331	2001-12-20	2001.968493
seq_0375	2002-12-09	2002.938356
NODE_0000154	1986-11-23	1986.894489
NODE_0000155	1995-09-02	1995.671170
seq_0295	2005-01-01	2005.001370
seq_0445	2005-11-01	2005.834247
NODE_0000156	1991-07-12	1991.528535
seq_0379	2001-01-17	2001.045205
NODE_0000157	1993-05-29	1993.408017
seq_0279	2004-01-01	2004.001366
seq_0377	2001-12-28	2001.990411
NODE_0000094	1914-02-23	1914.146543
seq_0041	1918-01-01	1918.001370
NODE_0000092	1926-08-21	1926.636237
NODE_0000093	1946-01-01	1946.001370
seq_0050	1946-01-01	1946.001370
seq_0052	1946-01-07	1946.017808
NODE_0000089	1926-11-20	1926.885618
NODE_0000090	1932-11-26	1932.903736
seq_0053	1933-01-10	1933.026027
NODE_0000091	2000-07-06	2000.512792
seq_0243	2004-01-01	2004.001366
seq_0244	2004-01-01	2004.001366
NODE_0000082	1927-11-17	1927.879037
NODE_0000083	1932-10-06	1932.764724
seq_0044	1937-12-31	1937.998630
NODE_0000084	1933-09-03	1933.671659
NODE_0000085	1933-10-23	1933.810867
seq_0043	1933-12-31	1933.998630
NODE_0000086	1933-12-31	1933.998630
seq_0674	2015-01-12	2015.031507
seq_0024	1933-12-31	1933.998630
NODE_0000087	1933-12-31	1933.998630
seq_0729	2011-12-10	2011.941096
seq_0045	1934-01-01	1934.001370
seq_0046	1933-12-31	1933.998630
NODE_0000081	1938-05-29	1938.407186
seq_0025	1947-01-01	1947.001370
NODE_0000059	1945-04-01	1945.247447
NODE_0000060	1947-08-04	1947.591393
seq_0038	1948-01-01	1948.001366
NODE_0000061	1975-08-05	1975.592529
NODE_0000062	1976-10-10	1976.773822
seq_0022	1977-01-01	1977.001370
seq_0031	1978-01-01	1978.001370
NODE_0000063	1976-06-25	1976.482926
seq_0023	1977-01-01	1977.001370
NODE_0000064	1978-10-25	1978.815089
NODE_0000065	1979-11-09	1979.855225
seq_0670	2012-08-04	2012.591530
NODE_0000066	1981-06-03	1981.419844
seq_0026	1982-01-01	1982.001370
seq_0028	1982-01-01	1982.001370
NODE_0000067	1981-02-17	1981.129954
seq_0265	2004-01-01	2004.001366
NODE_0000068	1987-01-14	1987.036700
seq_0316	2006-01-01	2006.001370
NODE_0000069	1990-02-02	1990.089872
NODE_0000070	1992-11-10	1992.860172
NODE_0000071	1993-12-25	1993.981681
seq_0009	1995-01-01	1995.001370
seq_0029	1995-11-15	1995.872603
NODE_0000072	1993-10-25	1993.814234
seq_0030	1995-12-14	1995.952055
NODE_0000073	1995-02-14	1995.120895
seq_0007	1998-01-01	1998.001370
seq_0016	2000-04-12	2000.280055
NODE_0000074	1995-12-17	1995.959784
seq_0006	1997-01-01	1997.001370
NODE_0000075	1999-08-29	1999.659201
seq_0372	2008-03-25	2008.230874
NODE_0000076	2000-12-25	2000.983467
seq_0017	2003-01-20	2003.053425
NODE_0000077	2007-08-10	2007.607802
seq_0068	2008-02-13	2008.118852
seq_0089	2009-03-01	2009.163014
NODE_0000079	2000-05-26	2000.400619
seq_0019	2000-08-29	2000.659836
NODE_0000080	2000-07-13	2000.530722
seq_0020	2000-08-16	2000.624317
seq_0021	2000-08-15	2000.621585
NODE_0000058	1957-04-29	1957.323786
seq_0008	1968-01-01	1968.001366
NODE_0000056	1960-02-03	1960.091282
NODE_0000057	1967-10-22	1967.807577
seq_0011	1969-01-01	1969.001370
seq_0013	--	--
NODE_0000053	1961-06-29	1961.492959
NODE_0000054	1970-09-06	1970.679555
seq_0014	--	--
NODE_0000055	1970-12-17	1970.959378
seq_0012	--	--
seq_0015	1971-01-01	1971.001370
NODE_0000052	1961-11-08	1961.852055
seq_0371	1977-01-01	1977.001370
NODE_0000050	1962-05-22	1962.387395
NODE_0000051	1963-09-27	1963.738677
seq_0370	1981-01-01	1981.001370
seq_0428	1990-08-06	1990.595890
NODE_0000049	1962-12-29	1962.992814
seq_0241	1980-01-01	1980.001366
NODE_0000045	1963-05-15	1963.368602
NODE_0000046	1974-06-18	1974.461906
seq_0260	1977-01-01	1977.001370
NODE_0000047	1977-01-01	1977.001370
seq_0242	1977-01-01	1977.001370
NODE_0000127	2000-10-19	2000.798946
seq_0315	2005-01-01	2005.001370
seq_0324	2002-01-01	2002.001370
NODE_0000044	1966-09-26	1966.735881
seq_0032	1994-02-07	1994.102740
NODE_0000043	1967-05-05	1967.341388
seq_0002	1993-01-01	1993.001370
NODE_0000040	1967-08-22	1967.640542
NODE_0000041	1993-05-10	1993.353906
seq_0003	1995-01-01	1995.001370
NODE_0000042	1995-03-31	1995.246130
seq_0004	1996-01-01	1996.001366
seq_0005	1996-01-01	1996.001366
NODE_0000039	1967-12-18	1967.962031
seq_0259	1997-01-01	1997.001370
NODE_0000038	1968-03-11	1968.191382
seq_0263	1997-01-01	1997.001370
NODE_0000035	1968-04-13	1968.283607
NODE_0000036	1994-12-06	1994.929541
seq_0264	1997-01-01	1997.001370
NODE_0000037	1996-06-09	1996.437911
seq_0261	1997-01-01	1997.001370
seq_0262	1997-01-01	1997.001370
NODE_0000028	1968-08-28	1968.657383
NODE_0000029	1998-09-09	1998.690207
seq_0477	2009-09-24	2009.730137
NODE_0000031	1999-07-08	1999.516961
seq_0034	2001-08-28	2001.656164
NODE_0000032	1999-09-05	1999.677818
seq_0062	2002-01-22	2002.058904
seq_0416	2010-01-01	2010.001370
NODE_0000033	2003-08-25	2003.646936
seq_0037	2003-12-16	2003.957534
seq_0063	2003-11-03	2003.839726
seq_0064	2003-11-01	2003.834247
NODE_0000027	1968-10-20	1968.800610
seq_0001	2002-01-01	2002.001370
NODE_0000026	1968-12-22	1968.974271
seq_0033	2000-08-09	2000.605191
NODE_0000025	1969-01-20	1969.054268
seq_0447	2004-03-03	2004.170765
NODE_0000021	1969-06-19	1969.464770
NODE_0000149	2004-08-13	2004.616103
seq_0035	2006-04-05	2006.258904
NODE_0000151	2004-08-13	2004.616103
seq_0018	2005-05-25	2005.395890
NODE_0000228	2004-11-27	2004.906419
seq_0027	2005-06-29	2005.491781
seq_0036	2006-03-22	2006.220548
NODE_0000018	1969-09-05	1969.679091
NODE_0000019	2006-04-29	2006.323758
seq_0118	2011-04-15	2011.286301
NODE_0000020	2014-04-15	2014.286301
seq_0770	2014-04-15	2014.286301
seq_0771	2014-04-15	2014.286301
NODE_0000017	1969-10-05	1969.759192
seq_0573	2010-10-07	2010.765753
NODE_0000016	1969-11-14	1969.868747
seq_0146	2013-02-27	2013.157534
NODE_0000002	1969-11-21	1969.889682
NODE_0000003	2003-10-28	2003.824223
NODE_0000004	2007-02-24	2007.148482
seq_0153	2014-04-13	2014.280822
seq_0156	2015-05-21	2015.384932
NODE_0000005	2008-10-06	2008.764251
seq_0663	2017-10-30	2017.828767
NODE_0000006	2009-12-14	2009.952194
NODE_0000007	2012-09-27	2012.740223
NODE_0000008	2022-03-03	2022.168515
seq_0210	2022-03-20	2022.215068
seq_0223	2022-10-12	2022.779452
NODE_0000009	2015-01-23	2015.061955
seq_0222	2022-10-18	2022.795890
seq_0227	2022-12-03	2022.921918
NODE_0000010	2010-01-15	2010.039738
NODE_0000011	2013-11-29	2013.910321
seq_0165	2017-07-28	2017.571233
seq_0228	2023-01-17	2023.045205
NODE_0000012	2017-12-07	2017.932842
NODE_0000013	2021-07-02	2021.499428
seq_0209	2022-03-02	2022.165753
seq_0238	2022-04-10	2022.272603
NODE_0000014	2019-05-18	2019.375672
seq_0206	2021-12-13	2021.949315
seq_0208	2022-03-04	2022.171233
seq_0221	2022-08-26	2022.650685
NODE_0000001	1970-07-19	1970.546686
seq_0181	2020-01-06	2020.015027
NODE_0000158	1971-02-02	1971.089670
seq_0138	2010-08-17	2010.626027
NODE_0000159	1971-08-24	1971.645375
seq_0158	2015-11-24	2015.897260
NODE_0000160	1972-09-28	1972.742629
seq_0140	2011-01-01	2011.001370
NODE_0000161	1972-09-28	1972.742629
seq_0139	2011-10-20	2011.801370
NODE_0000162	1974-02-16	1974.127723
seq_0155	2015-12-10	2015.941096
NODE_0000163	1975-03-04	1975.170939
NODE_0000164	1975-05-25	1975.395795
seq_0686	2015-12-01	2015.916438
NODE_0000165	1975-12-29	1975.992254
seq_0245	2002-01-01	2002.001370
NODE_0000166	1976-05-29	1976.408982
seq_0313	1978-01-01	1978.001370
NODE_0000167	1976-07-26	1976.568248
NODE_0000168	1976-10-03	1976.755730
seq_0374	2003-09-28	2003.741096
NODE_0000169	1977-03-07	1977.180570
seq_0312	1982-01-01	1982.001370
NODE_0000170	1981-07-21	1981.552896
seq_0436	1996-10-01	1996.750000
NODE_0000171	1985-01-01	1985.001515
seq_0365	1993-09-27	1993.738356
seq_0419	2011-02-27	2011.157534
NODE_0000172	1976-07-26	1976.568248
seq_0506	1979-12-07	1979.932877
NODE_0000173	1977-08-03	1977.587010
NODE_0000174	1977-10-24	1977.813175
seq_0250	1984-01-01	1984.001366
seq_0710	1987-08-01	1987.582192
NODE_0000175	1978-01-18	1978.048417
seq_0326	1989-01-01	1989.001370
NODE_0000176	1979-07-18	1979.544004
seq_0722	1998-08-01	1998.582192
NODE_0000177	1979-07-24	1979.560884
seq_0352	1987-01-01	1987.001370
NODE_0000178	1979-11-24	1979.896430
NODE_0000179	1983-11-29	1983.912160
seq_0327	1995-01-01	1995.001370
seq_0426	1995-10-01	1995.749315
NODE_0000180	1980-11-18	1980.882319
NODE_0000181	1995-08-20	1995.635171
seq_0299	2005-01-01	2005.001370
NODE_0000182	2000-02-08	2000.105021
seq_0301	2004-01-01	2004.001366
seq_0387	2010-09-01	2010.667123
NODE_0000183	1981-04-15	1981.285132
NODE_0000184	1981-06-05	1981.426029
NODE_0000185	1984-01-05	1984.012051
seq_0249	1998-01-01	1998.001370
NODE_0000186	1988-12-17	1988.960030
seq_0302	2003-01-01	2003.001370
NODE_0000187	1989-05-09	1989.351480
seq_0300	2004-01-01	2004.001366
NODE_0000188	1991-11-29	1991.912274
seq_0978	2002-01-01	2002.000000
NODE_0000189	1997-09-19	1997.715464
seq_0298	2004-01-01	2004.001366
seq_0474	2009-11-17	2009.878082
NODE_0000190	1981-09-30	1981.746047
NODE_0000191	1983-04-02	1983.249828
NODE_0000192	1983-04-11	1983.275118
NODE_0000193	1987-01-18	1987.048397
seq_0247	1999-01-01	1999.001370
seq_0430	2006-07-21	2006.552055
NODE_0000194	1984-11-23	1984.895847
seq_0431	1999-11-12	1999.864384
NODE_0000195	1993-07-10	1993.522378
seq_0432	2006-05-12	2006.360274
seq_0435	2004-09-08	2004.687158
NODE_0000196	1985-07-15	1985.535921
seq_0434	2000-03-17	2000.209016
NODE_0000197	1985-10-01	1985.750565
seq_0545	2004-11-01	2004.834699
NODE_0000198	1991-06-14	1991.450705
seq_0429	1998-11-19	1998.883562
NODE_0000199	1995-10-13	1995.783538
seq_0433	2006-05-05	2006.341096
NODE_0000200	2001-02-20	2001.137579
seq_0440	2008-12-25	2008.982240
NODE_0000201	2003-08-26	2003.652000
seq_0533	2013-08-21	2013.636986
seq_0544	2012-07-16	2012.539617
NODE_0000202	1981-12-24	1981.980316
NODE_0000203	1990-03-25	1990.227776
seq_0425	2001-10-01	2001.749315
seq_0518	1996-01-01	1996.001366
NODE_0000204	1984-08-30	1984.662873
NODE_0000205	1985-06-17	1985.457696
seq_0240	2001-01-01	2001.001370
NODE_0000206	1990-09-07	1990.684194
seq_0239	2002-01-01	2002.001370
seq_0636	2014-09-01	2014.667123
NODE_0000207	1985-10-12	1985.780229
seq_0253	1997-01-01	1997.001370
NODE_0000208	1988-10-25	1988.816800
seq_0321	2003-01-01	2003.001370
NODE_0000209	1992-05-14	1992.368503
NODE_0000210	1998-05-03	1998.336082
seq_0293	2002-01-01	2002.001370
seq_0709	2004-03-11	2004.192623
NODE_0000211	1999-05-31	1999.412890
seq_0410	2009-08-01	2009.582192
NODE_0000212	1999-10-03	1999.754750
NODE_0000213	2007-12-01	2007.917505
seq_0524	2012-07-05	2012.509563
seq_0896	2019-10-17	2019.793151
NODE_0000214	1999-11-07	1999.851165
NODE_0000215	2009-01-25	2009.067380
seq_0531	2012-07-04	2012.506831
seq_0833	2018-04-10	2018.272603
NODE_0000216	2002-05-29	2002.406001
seq_0697	2015-10-22	2015.806849
seq_0704	2017-10-06	2017.763014
NODE_0000217	1981-08-01	1981.582309
NODE_0000218	1984-02-03	1984.090731
seq_0354	2003-01-01	2003.001370
NODE_0000219	1984-08-14	1984.619282
seq_0303	2005-01-01	2005.001370
NODE_0000220	1991-01-11	1991.028773
seq_0297	2005-01-01	2005.001370
NODE_0000221	1994-11-16	1994.874719
seq_0304	2004-09-19	2004.717213
seq_0406	2009-07-01	2009.497260
NODE_0000222	1981-09-08	1981.687664
NODE_0000223	1985-01-06	1985.015204
seq_0325	1993-01-01	1993.001370
seq_0780	2015-01-01	2015.001370
NODE_0000224	1982-01-23	1982.061718
NODE_0000225	1993-02-13	1993.119644
NODE_0000226	1997-09-23	1997.726415
seq_0613	2014-01-01	2014.001370
seq_0720	2008-04-22	2008.307377
NODE_0000227	1994-04-04	1994.257269
seq_0635	2014-09-01	2014.667123
NODE_0000229	1994-11-05	1994.845355
seq_0692	2014-09-01	2014.667123
NODE_0000231	1995-06-26	1995.484411
seq_0738	2011-11-02	2011.836986
NODE_0000232	2007-04-27	2007.320247
seq_0465	2012-02-21	2012.140710
seq_0865	2018-01-01	2018.001370
NODE_0000233	1998-11-04	1998.842771
seq_0560	2012-01-01	2012.001366
NODE_0000234	2000-03-27	2000.235757
seq_0744	2014-01-08	2014.020548
NODE_0000235	2001-05-11	2001.358006
seq_0756	2013-01-01	2013.001370
NODE_0000236	2003-03-23	2003.223566
seq_0318	2009-02-26	2009.154795
seq_0367	2010-01-26	2010.069863
NODE_0000237	1994-07-08	1994.517632
NODE_0000238	2001-04-11	2001.274543
seq_0442	2011-01-01	2011.001370
seq_0752	2013-01-01	2013.001370
NODE_0000239	1994-08-21	1994.636912
seq_0558	2012-01-01	2012.001366
NODE_0000241	1994-10-25	1994.816254
seq_0632	2012-09-01	2012.668033
NODE_0000243	1994-12-16	1994.958244
NODE_0000244	1999-08-26	1999.649612
seq_0745	2013-09-09	2013.689041
seq_0760	2017-01-01	2017.001370
NODE_0000245	1998-07-24	1998.559789
seq_0762	2016-01-01	2016.001366
seq_0764	2016-01-01	2016.001366
NODE_0000246	1996-04-07	1996.266160
seq_0690	2015-03-23	2015.223288
NODE_0000247	1996-10-13	1996.782040
seq_0783	2016-01-01	2016.001366
NODE_0000248	1997-04-02	1997.251763
seq_0983	2016-12-01	2016.916667
NODE_0000249	2002-03-09	2002.184637
seq_0784	2013-01-01	2013.001370
NODE_0000250	2002-06-02	2002.417904
seq_0725	2011-05-30	2011.409589
seq_0754	2015-01-01	2015.001370
NODE_0000251	1994-10-10	1994.773286
NODE_0000253	1995-11-23	1995.894528
seq_0547	2011-06-01	2011.415068
NODE_0000254	2002-02-24	2002.149566
seq_0561	2011-01-01	2011.001370
seq_0755	2017-01-01	2017.001370
NODE_0000255	1998-03-01	1998.161705
seq_0761	2014-01-01	2014.001370
NODE_0000256	2003-08-09	2003.604907
seq_0614	2014-01-01	2014.001370
seq_0763	2017-01-01	2017.001370
NODE_0000257	2000-10-22	2000.807299
NODE_0000258	2000-11-28	2000.908903
seq_0759	2015-01-01	2015.001370
NODE_0000259	2005-01-18	2005.049191
NODE_0000260	2007-06-04	2007.422503
seq_0695	2016-04-19	2016.299180
seq_0911	2019-03-22	2019.220548
NODE_0000261	2007-11-08	2007.853897
seq_0707	2017-03-22	2017.220548
NODE_0000262	2008-02-06	2008.100143
seq_0844	2018-11-06	2018.847945
NODE_0000263	2009-08-24	2009.645326
seq_0834	2018-04-10	2018.272603
seq_0847	2019-03-01	2019.163014
NODE_0000264	2004-04-29	2004.327521
seq_0758	2016-01-01	2016.001366
NODE_0000265	2005-04-22	2005.305450
seq_0757	2017-01-01	2017.001370
NODE_0000266	2018-10-26	2018.817607
seq_0901	2020-09-22	2020.725410
seq_0900	2020-10-06	2020.763661
NODE_0000268	2019-07-15	2019.536957
seq_0867	2020-05-05	2020.342896
NODE_0000269	2020-04-18	2020.295698
seq_0902	2020-08-20	2020.635246
seq_0903	2020-08-17	2020.627049
NODE_0000271	2021-08-18	2021.628767
seq_0200	2021-08-18	2021.628767
seq_0202	2021-08-18	2021.628767
NODE_0000272	1984-06-12	1984.447071
NODE_0000273	1984-09-28	1984.741823
NODE_0000274	1995-10-04	1995.757810
NODE_0000275	1996-02-08	1996.104504
seq_0010	1999-01-01	1999.001370
seq_0332	2001-10-18	2001.795890
NODE_0000276	1998-05-26	1998.397955
seq_0333	2001-04-09	2001.269863
seq_0334	2001-04-09	2001.269863
NODE_0000277	1985-11-03	1985.839841
seq_0556	2012-01-01	2012.001366
NODE_0000278	1987-09-30	1987.747176
seq_0782	2013-01-01	2013.001370
NODE_0000279	1988-10-28	1988.824214
seq_0781	2013-01-01	2013.001370
NODE_0000283	2006-08-11	2006.608937
seq_0559	2012-01-01	2012.001366
seq_0640	2015-09-01	2015.667123
NODE_0000280	1989-03-27	1989.232900
seq_0959	2003-01-01	2003.000000
NODE_0000281	1990-04-12	1990.279018
seq_0437	2001-10-01	2001.749315
seq_0569	2010-01-01	2010.001370
NODE_0000284	1985-12-06	1985.931253
seq_0753	2016-01-01	2016.001366
NODE_0000285	1986-07-03	1986.501596
seq_0305	2003-01-01	2003.001370
NODE_0000286	1986-10-17	1986.793644
seq_0403	2002-01-01	2002.001370
NODE_0000287	1988-05-26	1988.399786
NODE_0000288	1990-01-25	1990.065757
seq_0251	1999-01-01	1999.001370
NODE_0000289	1993-10-07	1993.765211
seq_0248	1999-01-01	1999.001370
NODE_0000290	1993-12-08	1993.934551
seq_0427	2009-10-01	2009.749315
NODE_0000291	1995-11-02	1995.835672
seq_0397	2010-02-27	2010.157534
NODE_0000292	1996-02-16	1996.127129
seq_0340	2009-07-23	2009.557534
NODE_0000293	1996-06-06	1996.430656
seq_0335	2001-02-28	2001.160274
NODE_0000294	1998-11-15	1998.873290
seq_0373	2007-04-24	2007.310959
NODE_0000295	2000-03-28	2000.239863
NODE_0000296	2000-06-09	2000.439762
NODE_0000297	2004-07-16	2004.539969
seq_0510	2013-01-15	2013.039726
seq_0772	2013-04-01	2013.247945
NODE_0000298	2005-09-28	2005.740005
seq_0681	2013-11-20	2013.886301
NODE_0000299	2008-08-14	2008.619656
seq_0147	2013-12-27	2013.987671
seq_0792	2015-11-17	2015.878082
NODE_0000300	2000-12-11	2000.945131
seq_0329	2009-01-12	2009.031507
NODE_0000302	2002-02-28	2002.159995
seq_0306	2007-11-15	2007.872603
seq_0507	2013-01-15	2013.039726
NODE_0000303	2001-03-10	2001.188996
NODE_0000304	2008-08-13	2008.617150
seq_0145	2012-12-12	2012.946721
NODE_0000305	2010-11-10	2010.858127
seq_0117	2011-01-10	2011.026027
NODE_0000396	2011-01-04	2011.009589
seq_0132	2011-01-04	2011.009589
seq_0115	2011-01-04	2011.009589
NODE_0000307	2005-10-24	2005.812321
seq_0359	2009-01-01	2009.001370
seq_0319	2007-01-01	2007.001370
seq_0360	2009-01-01	2009.001370
seq_0361	2008-01-01	2008.001366
NODE_0000310	1988-10-06	1988.764372
NODE_0000311	1989-08-26	1989.651225
seq_0252	2000-01-01	2000.001366
seq_0320	2004-01-01	2004.001366
NODE_0000312	1990-01-22	1990.059961
seq_0404	2003-01-01	2003.001370
NODE_0000313	1990-04-15	1990.286787
seq_0718	2004-01-01	2004.001366
NODE_0000314	1993-08-31	1993.664125
NODE_0000315	1994-04-08	1994.265913
NODE_0000324	2005-12-06	2005.930614
seq_0520	2012-03-28	2012.239071
seq_0714	2013-04-15	2013.286301
NODE_0000316	1995-01-24	1995.063039
seq_0422	2007-01-01	2007.001370
NODE_0000317	1998-11-03	1998.839797
seq_0421	2007-01-01	2007.001370
NODE_0000318	1999-08-13	1999.615422
seq_0525	2013-02-25	2013.152055
seq_0564	2011-08-25	2011.647945
NODE_0000320	1996-05-07	1996.348997
NODE_0000321	1997-11-21	1997.888723
seq_0546	2012-01-31	2012.083333
seq_0845	2019-03-06	2019.176712
NODE_0000322	1998-06-07	1998.432553
seq_0694	2016-05-09	2016.353825
seq_0705	2017-05-19	2017.379452
NODE_0000325	1994-11-17	1994.877811
NODE_0000326	2005-02-11	2005.114882
seq_0098	2008-11-12	2008.864754
NODE_0000327	2005-09-06	2005.680225
seq_0471	2011-07-01	2011.497260
NODE_0000328	2007-11-09	2007.854872
seq_0696	2015-12-07	2015.932877
seq_0910	2019-03-27	2019.234247
NODE_0000329	2002-04-20	2002.298724
NODE_0000330	2003-09-10	2003.692372
seq_0523	2012-09-13	2012.700820
seq_0702	2017-06-28	2017.489041
NODE_0000331	2005-12-14	2005.951585
NODE_0000332	2010-03-29	2010.239274
seq_0703	2017-07-24	2017.560274
seq_0841	2018-04-19	2018.297260
NODE_0000333	2008-03-01	2008.166368
seq_0835	2018-02-15	2018.124658
NODE_0000334	2010-06-20	2010.466180
seq_0699	2016-01-28	2016.075137
NODE_0000335	2011-12-07	2011.932961
seq_0706	2017-11-10	2017.858904
NODE_0000336	2012-04-14	2012.286880
seq_0842	2018-02-15	2018.124658
NODE_0000337	2012-10-26	2012.817948
seq_0225	2022-10-17	2022.793151
NODE_0000338	2014-09-19	2014.717512
seq_0909	2019-09-25	2019.732877
NODE_0000339	2017-10-05	2017.761443
seq_0837	2019-03-01	2019.163014
seq_0839	2019-03-01	2019.163014
NODE_0000340	1993-10-07	1993.766759
NODE_0000378	1996-08-24	1996.647120
seq_0721	2007-11-28	2007.908219
NODE_0000379	2000-06-25	2000.481867
seq_0469	2011-08-01	2011.582192
seq_0562	2011-10-10	2011.773973
NODE_0000341	1994-12-09	1994.939594
seq_0726	2010-08-05	2010.593151
NODE_0000342	1995-06-28	1995.488840
seq_0727	2009-08-05	2009.593151
NODE_0000343	1997-05-08	1997.349021
NODE_0000344	1997-12-26	1997.985289
seq_0534	2012-01-13	2012.034153
seq_0535	2012-05-21	2012.386612
NODE_0000345	1997-12-27	1997.986484
seq_0336	2009-01-01	2009.001370
seq_0724	2011-08-15	2011.620548
NODE_0000347	1998-08-04	1998.589395
seq_0420	2009-01-01	2009.001370
NODE_0000348	2001-12-25	2001.983282
seq_0608	2013-01-01	2013.001370
seq_0737	2011-12-14	2011.952055
NODE_0000350	1996-07-04	1996.505578
seq_0664	2017-12-20	2017.968493
NODE_0000351	2001-11-14	2001.868543
seq_0665	2016-05-09	2016.353825
NODE_0000352	2003-05-27	2003.401221
seq_0337	2009-01-01	2009.001370
NODE_0000353	2006-02-27	2006.158259
NODE_0000354	2008-11-05	2008.846686
seq_0527	2012-01-26	2012.069672
NODE_0000355	2009-01-20	2009.053213
seq_0516	2012-04-25	2012.315574
NODE_0000356	2009-04-07	2009.263215
seq_0509	2012-01-18	2012.047814
NODE_0000357	2010-01-14	2010.036645
seq_0521	2012-05-10	2012.356557
NODE_0000358	2010-03-02	2010.164737
seq_0526	2013-03-13	2013.195890
seq_0929	2019-01-30	2019.080822
NODE_0000359	2008-03-01	2008.166565
NODE_0000360	2010-03-05	2010.174039
NODE_0000361	2015-12-17	2015.960445
seq_0197	2021-04-19	2021.297260
seq_1010	2021-11-30	2021.913699
