name,date
seq_383,2013-01-17
seq_384,2014-03-27
seq_385,2014-04-01
seq_386,2011-06-23
seq_387,2013-01-23
seq_388,2013-11-01
seq_389,2013-12-06
seq_390,2012-02-02
seq_391,2010-03-01
seq_392,2014-09-22
seq_393,2014-07-02
seq_394,2014-01-04
seq_395,2011-04-12
seq_396,2011-03-22
seq_397,2012-11-12
seq_398,2012-11-13
seq_399,2013-01-15
seq_400,2011-11-08
seq_401,2015-02-24
seq_402,2013-01-15
seq_403,2010-01-13
seq_404,2014-10-06
seq_405,2006-01-01
seq_406,2011-07-01
seq_407,2010-09-17
seq_408,2005-07-01
seq_409,2007-12-19
seq_410,2010-10-08
seq_411,2011-09-01
seq_412,2009-07-07
seq_413,2010-03-25
seq_414,2004-07-01
seq_415,2006-11-30
seq_416,2004-07-01
seq_417,2007-05-09
seq_418,2006-02-28
seq_419,2008-01-21
seq_420,2007-12-18
seq_421,2008-11-18
seq_422,2004-07-01
seq_423,2005-07-01
seq_424,2006-11-23
seq_425,2007-09-13
seq_426,2005-07-01
seq_427,2008-12-10
seq_428,2008-06-18
seq_429,2010-11-18
seq_430,2012-07-01
seq_431,2004-07-01
seq_432,2012-07-01
seq_433,2011-04-01
seq_434,2012-01-02
seq_435,2011-05-24
seq_436,2011-06-30
seq_437,2012-05-25
seq_438,2011-06-20
seq_439,2012-01-01
seq_440,2011-01-01
seq_441,2011-01-17
seq_442,2012-01-10
seq_443,2012-02-04
seq_444,2010-12-15
seq_445,2011-05-05
seq_446,2011-08-25
seq_447,2013-09-04
seq_448,2012-10-03
seq_449,2013-08-21
seq_450,2012-07-04
seq_451,2013-01-22
seq_452,2012-01-13
seq_453,2012-05-21
seq_454,2012-02-08
seq_455,2012-10-09
seq_456,2012-10-10
seq_457,2012-10-24
seq_458,2013-03-01
seq_459,2012-07-31
seq_460,2011-01-01
seq_461,1995-01-01
seq_462,2015-08-18
seq_463,2012-10-23
seq_464,2013-12-12
seq_465,2014-12-23
seq_466,2014-12-15
seq_467,2015-12-14
seq_468,2016-09-14
seq_469,2015-04-06
seq_470,2014-01-01
seq_471,2014-01-01
seq_472,2015-08-08
seq_473,2014-08-20
seq_474,2013-01-01
seq_475,2015-07-23
seq_476,2014-01-01
seq_477,2010-09-01
seq_478,2016-10-25
seq_479,2016-09-21
seq_480,2016-10-18
seq_481,2014-12-26
seq_482,2014-12-26
seq_483,2016-10-01
seq_484,2015-12-18
seq_485,2015-10-25
seq_486,2014-12-26
seq_487,2014-12-26
seq_488,2016-03-31
seq_489,2016-09-13
seq_490,2016-10-25
seq_491,2017-01-01
seq_492,2017-01-01
seq_493,2017-04-03
seq_494,2017-03-06
seq_495,2017-02-22
seq_496,2015-01-01
seq_497,2012-09-01
seq_498,2012-09-01
seq_499,2013-09-01
seq_500,2013-09-01
seq_501,2014-09-01
seq_502,2014-09-01
seq_503,2014-09-01
seq_504,2014-09-01
seq_505,2014-04-29
seq_506,2016-02-17
seq_507,2013-05-01
seq_508,2017-07-18
seq_509,2016-04-18
seq_510,2015-09-15
seq_511,2017-12-05
seq_512,2017-12-20
seq_513,2017-06-07
seq_514,2017-05-26
seq_515,2017-08-16
seq_516,2017-06-30
seq_517,2017-06-08
seq_518,2017-05-30
seq_519,2017-05-22
seq_520,2017-04-26
seq_521,2017-04-11
seq_522,2017-04-03
seq_523,2017-02-27
seq_524,2017-01-12
seq_525,2016-11-30
seq_526,2016-11-09
seq_527,2016-11-04
seq_528,2016-11-04
seq_529,2016-11-04
seq_530,2016-11-07
seq_531,2016-11-02
seq_532,2016-11-01
seq_533,2016-10-17
seq_534,2016-09-22
seq_535,2016-09-09
seq_536,2016-08-09
seq_537,2016-07-25
seq_538,2016-07-15
seq_539,2016-07-04
seq_540,2016-06-21
seq_541,2016-05-27
seq_542,2016-04-07
seq_543,2016-03-21
seq_544,2016-02-12
seq_545,2016-01-11
seq_546,2015-11-03
seq_547,2015-10-23
seq_548,2015-07-20
seq_549,2015-07-20
seq_550,2015-07-06
seq_551,2014-06-01
seq_552,2013-01-14
seq_553,2017-04-01
seq_554,2017-08-30
seq_555,2016-11-28
seq_556,2017-10-04
seq_557,2017-10-19
seq_558,2017-05-29
seq_559,2016-05-18
seq_560,2017-07-05
seq_561,2017-04-01
seq_562,2017-05-15
seq_563,2017-09-11
seq_564,2016-11-29
seq_565,2017-08-02
seq_566,2015-10-06
seq_567,2015-04-29
seq_568,2016-04-01
seq_569,2017-03-23
seq_570,2016-10-12
seq_571,2017-02-22
seq_572,2017-05-04
seq_573,2017-03-23
seq_574,2017-10-06
seq_575,2017-05-19
seq_576,2017-10-26
seq_577,2017-12-01
seq_578,2017-12-01
seq_579,2016-11-01
seq_580,2015-08-17
seq_581,2011-09-05
seq_582,2008-09-02
seq_583,2008-04-25
seq_584,2007-11-22
seq_585,2007-11-05
seq_586,2007-08-21
seq_587,2011-08-15
seq_588,2010-10-04
seq_589,2010-01-11
seq_590,2009-03-27
seq_591,2009-03-27
seq_592,2016-04-01
seq_593,2015-05-21
seq_594,2015-03-02
seq_595,2015-01-05
seq_596,2013-02-26
seq_597,2012-04-12
seq_598,2012-03-29
seq_599,2012-02-14
seq_600,2012-01-24
seq_601,2012-01-23
seq_602,2011-11-29
seq_603,2014-01-01
seq_604,2013-01-01
seq_605,2016-01-01
seq_606,2017-01-01
seq_607,2016-01-01
seq_608,2015-06-01
seq_609,2015-08-01
seq_610,2016-02-01
seq_611,2017-06-01
seq_612,2016-01-01
seq_613,2017-01-01
seq_614,2013-01-01
seq_615,2016-01-01
seq_616,2013-01-01
seq_617,2017-05-09
seq_618,2016-01-01
seq_619,2016-11-04
seq_620,2017-11-02
seq_621,2016-12-02
seq_622,2016-12-02
seq_623,2017-11-04
seq_624,2016-11-20
seq_625,2017-11-19
seq_626,2017-11-19
seq_627,2017-11-19
seq_628,2017-11-15
seq_629,2016-11-30
seq_630,2017-10-23
seq_631,2015-11-17
seq_632,2017-11-12
seq_633,2014-12-06
seq_634,2017-01-25
seq_635,2017-01-30
seq_636,2017-10-03
seq_637,2017-04-25
seq_638,2017-04-13
seq_639,2017-03-10
seq_640,2017-01-24
seq_641,2018-01-02
seq_642,2018-01-01
seq_643,2018-02-06
seq_644,2018-11-15
seq_645,2018-03-15
seq_646,2018-04-11
seq_647,2018-11-06
seq_648,2018-12-10
seq_649,2019-04-18
seq_650,2019-04-15
seq_651,2019-04-18
seq_652,2019-04-18
seq_653,2019-04-16
seq_654,2019-06-12
seq_655,2019-02-25
seq_656,2018-10-01
seq_657,2018-01-01
seq_658,2018-01-01
seq_659,2018-01-01
seq_660,2018-10-17
seq_661,2018-11-25
seq_662,2019-03-12
seq_663,2018-04-19
seq_664,2018-12-19
seq_665,2018-04-21
seq_666,2019-03-01
seq_667,2018-04-10
seq_668,2018-02-28
seq_669,2018-03-01
seq_670,2018-02-01
seq_671,2018-02-13
seq_672,2018-06-18
seq_673,2018-06-28
seq_674,2018-01-03
seq_675,2018-04-01
seq_676,2020-03-02
seq_677,2018-04-01
seq_678,2019-08-20
seq_679,2018-01-01
seq_680,2018-01-01
seq_681,2018-01-01
seq_682,2018-01-01
seq_683,2019-05-01
seq_684,2019-05-01
seq_685,2018-09-01
seq_686,2019-09-01
seq_687,2021-01-19
seq_688,2021-04-20
seq_689,2018-07-10
seq_690,2019-04-15
seq_691,2019-05-14
seq_692,2020-01-17
seq_693,2020-11-25
seq_694,2021-09-21
seq_695,2018-05-09
seq_696,2019-10-01
seq_697,2019-12-24
seq_698,2019-10-17
seq_699,2019-11-06
seq_700,2020-02-21
seq_701,2019-08-05
seq_702,2020-01-21
seq_703,2020-08-31
seq_704,2020-03-18
seq_705,2019-12-10
seq_706,2019-10-31
seq_707,2019-10-15
seq_708,2020-08-07
seq_709,2019-09-19
seq_710,2019-01-31
seq_711,2018-01-30
seq_712,2019-03-27
seq_713,2020-07-13
seq_714,2020-11-12
seq_715,2020-11-19
seq_716,2021-11-23
seq_717,2021-09-17
seq_718,2021-08-27
seq_719,2021-05-14
seq_720,2019-11-02
seq_721,2018-11-19
seq_722,2018-11-19
seq_723,2019-11-16
seq_724,2019-11-02
seq_725,2018-11-20
seq_726,2019-12-04
seq_727,2019-12-04
seq_728,2019-12-04
seq_729,2018-11-11
seq_730,2019-03-29
seq_731,2019-07-20
seq_732,2019-01-28
seq_733,2019-09-18
seq_734,2019-10-18
seq_735,2020-11-19
seq_736,2020-03-03
seq_737,2020-02-17
seq_738,2020-01-27
seq_739,2018-11-20
seq_740,2018-10-03
seq_741,2018-09-20
seq_742,2020-12-14
seq_743,2022-08-05
seq_744,2022-06-06
seq_745,2022-09-28
seq_746,2022-09-29
seq_747,2022-09-02
seq_748,2018-04-04
seq_749,2022-11-28
seq_750,2003
seq_751,2011-10-06
seq_752,2012-01-12
seq_753,2010-09-30
seq_754,2013-08-07
seq_755,2015-03-17
seq_756,2012-12-19
seq_757,2012-09-14
seq_758,2013-01-08
seq_759,2018-09-20
seq_760,2018
seq_761,2018
seq_762,2016-12
seq_763,2020-01-14
seq_764,2019-03-18
seq_765,2019-06-25
seq_766,2019-07-01
seq_767,2019-07-30
seq_768,2019-08-08
seq_769,2018-09-05
seq_770,2020-02-04
seq_771,2020-01-28
seq_772,2019-08-08
seq_773,2019-08-08
seq_774,2019-08-05
seq_775,2019-08-07
seq_776,2019-10-22
seq_777,2020-01-20
seq_778,2016-06-20
seq_779,2016-06-20
seq_780,2016-06-23
seq_781,2016-08-18
seq_782,2016-09-21
seq_783,2021-11-30
seq_784,2022-10-12
seq_785,2022-11-10
seq_786,2022-12-06
seq_787,2022-11-21
