name,date
seq_0268,1929-12-31
seq_0269,1993-01-01
seq_0270,1993-01-01
seq_0271,1992-01-01
seq_0272,2006-01-01
seq_0273,2005-01-01
seq_0274,2003-01-01
seq_0275,2004-01-01
seq_0276,2004-01-01
seq_0277,2001-01-01
seq_0278,1999-01-01
seq_0279,1929-12-31
seq_0280,2000-01-01
seq_0281,2005-12-13
seq_0282,2006-01-01
seq_0283,2008-01-01
seq_0284,2008-01-01
seq_0285,2008-01-01
seq_0286,2008-01-01
seq_0287,2008-01-01
seq_0288,2008-01-01
seq_0289,2009-08-01
seq_0290,2009-10-01
seq_0291,2009-02-26
seq_0292,2009-02-08
seq_0293,2005-01-01
seq_0294,2008-01-01
seq_0295,2008-01-01
seq_0296,2008-01-01
seq_0297,2007-01-01
seq_0298,2009-05-03
seq_0299,2009-05-03
seq_0300,2009-05-05
seq_0301,2007-02-23
seq_0302,2004-01-01
seq_0303,2007-05-11
seq_0304,2003-01-01
seq_0305,2003-01-01
seq_0306,2003-01-01
seq_0307,2005-01-01
seq_0308,2005-01-01
seq_0309,1993-01-01
seq_0310,1985-01-01
seq_0311,1999-01-01
seq_0312,1998-01-01
seq_0313,1996-01-01
seq_0314,1995-01-01
seq_0315,1979-01-01
seq_0316,2009-02-23
seq_0317,2004-10-14
seq_0318,2003-04-24
seq_0319,2003-01-23
seq_0320,2001-12-20
seq_0321,2001-10-18
seq_0322,1999-04-09
seq_0323,2009-01-01
seq_0324,2009-01-01
seq_0325,2009-11-05
seq_0326,2010-01-07
seq_0327,2009-08-13
seq_0328,2009-07-23
seq_0329,2009-07-23
seq_0330,2009-11-01
seq_0331,2008-01-01
seq_0332,2008-01-01
seq_0333,2002-01-01
seq_0334,1992-09-08
seq_0335,2007-06-05
seq_0336,1931-01-11
seq_0337,1931-01-11
seq_0338,1939-01-09
seq_0339,1996-01-01
seq_0340,2009-11-24
seq_0341,2007-12-01
seq_0342,2008-06-01
seq_0343,2001-08-01
seq_0344,2004-01-01
seq_0345,2007-01-01
seq_0346,2010-01-01
seq_0347,2009-01-01
seq_0348,2009-01-01
seq_0349,2009-01-01
seq_0350,2009-01-01
seq_0351,2005-01-01
seq_0352,2009-01-01
seq_0353,2010-06-24
seq_0354,2010-06-18
seq_0355,2010-04-28
seq_0356,2010-06-04
seq_0357,2010-05-27
seq_0358,2002-10-14
seq_0359,2009-05-07
seq_0360,2009-03-01
seq_0361,2009-12-21
seq_0362,2009-11-23
seq_0363,2009-11-08
seq_0364,2002-10-01
seq_0365,2002-10-01
seq_0366,2003-12-01
seq_0367,2003-10-01
seq_0368,2008-12-12
seq_0369,2008-10-16
seq_0370,2010-05-01
seq_0371,2009-10-01
seq_0372,2010-01-01
seq_0373,2008-01-01
seq_0374,2008-01-01
seq_0375,2001-01-01
seq_0376,2010-04-15
seq_0377,2010-04-13
seq_0378,2009-09-04
seq_0379,2008-05-29
seq_0380,2007-01-09
seq_0381,2005-01-28
seq_0382,2004-09-21
seq_0383,2003-09-28
seq_0384,2002-06-13
seq_0385,2001-08-30
seq_0386,2001-05-23
seq_0387,2001-03-27
seq_0388,2001-01-17
seq_0389,2000-09-15
seq_0390,2000-07-28
seq_0391,2005-04-14
seq_0392,1999-01-01
seq_0393,1999-12-21
seq_0394,2010-09-08
seq_0395,2010-02-21
seq_0396,2007-09-20
seq_0397,2006-10-12
seq_0398,2005-10-27
seq_0399,2010-12-01
seq_0400,2004-01-01
seq_0401,2000-01-01
seq_0402,2004-01-01
seq_0403,2010-11-16
seq_0404,2006-01-01
seq_0405,2009-04-01
seq_0406,2009-12-01
seq_0407,2003-10-01
seq_0408,2011-01-26
seq_0409,1994-01-01
seq_0410,2009-09-30
seq_0411,2009-10-15
seq_0412,2009-09-01
seq_0413,2010-01-14
seq_0414,2010-02-05
seq_0415,2011-05-18
seq_0416,2009-12-18
seq_0417,2009-11-30
seq_0418,2009-07-20
seq_0419,2009-07-20
seq_0420,2009-05-08
seq_0421,2011-01-28
seq_0422,2010-08-26
seq_0423,2010-08-02
seq_0424,2010-02-27
seq_0425,2011-07-16
seq_0426,2011-07-16
seq_0427,2005-10-27
seq_0428,2006-08-15
seq_0429,2011-03-10
seq_0430,2011-01-06
seq_0431,2011-01-01
seq_0432,2010-03-01
seq_0433,2006-10-01
seq_0434,2011-01-27
seq_0435,2010-02-07
seq_0436,2012-05-30
seq_0437,2010-01-01
seq_0438,2011-09-28
seq_0439,2011-09-13
seq_0440,2011-06-30
seq_0441,2012-09-01
seq_0442,2002-01-01
seq_0443,2007-01-01
seq_0444,2008-12-25
seq_0445,2001-12-21
seq_0446,2001-01-15
seq_0447,2012-09-26
seq_0448,2006-09-02
seq_0449,2001-10-01
seq_0450,2003-10-01
seq_0451,1998-10-01
seq_0452,1995-10-01
seq_0453,2002-10-01
seq_0454,2002-10-01
seq_0455,2004-10-01
seq_0456,1990-06-17
seq_0457,1995-10-21
seq_0458,1998-11-19
seq_0459,2006-07-21
seq_0460,2000-12-22
seq_0461,2006-05-12
seq_0462,2006-05-05
seq_0463,2005-04-08
seq_0464,1999-06-16
seq_0465,2009-04-09
seq_0466,2002-03-06
seq_0467,2004-09-08
seq_0468,2002-12-04
seq_0469,2009-01-12
seq_0470,1996-10-01
seq_0471,2001-10-01
seq_0472,2009-01-01
seq_0473,2012-08-01
seq_0474,2010-01-01
seq_0475,2012-10-17
seq_0476,2012-10-15
seq_0477,2012-10-03
seq_0478,2012-09-04
seq_0479,2009-12-03
seq_0480,2009-11-30
seq_0481,2012-07-16
seq_0482,2012-01-10
seq_0483,2012-01-01
seq_0484,2012-01-01
seq_0485,2012-01-01
seq_0486,2012-01-01
seq_0487,2011-01-01
seq_0488,2011-01-01
seq_0489,2011-01-01
seq_0490,2011-01-01
seq_0491,2011-01-01
seq_0492,2010-01-01
seq_0493,2010-01-01
seq_0494,2010-01-01
seq_0495,2010-01-01
seq_0496,2010-01-01
seq_0497,2010-01-01
seq_0498,2010-01-01
seq_0499,2012-12-10
seq_0500,2012-10-30
seq_0501,2009-09-01
seq_0502,2010-07-01
seq_0503,2013-01-14
seq_0504,2012-12-01
seq_0505,2010-01-01
seq_0506,2012-01-19
seq_0507,2011-02-21
seq_0508,2013-02-28
seq_0509,2013-02-07
seq_0510,2013-02-01
seq_0511,2007-01-01
seq_0512,2007-01-01
seq_0513,2012-08-01
seq_0514,2012-11-01
seq_0515,2012-11-05
seq_0516,2011-12-05
seq_0517,2012-11-01
seq_0518,2013-04-01
seq_0519,2009-07-24
seq_0520,2012-02-21
seq_0521,2010-09-01
seq_0522,2012-07-01
seq_0523,2012-07-01
seq_0524,2011-07-01
seq_0525,2011-07-01
seq_0526,2012-07-01
seq_0527,2013-05-01
seq_0528,2013-05-01
seq_0529,2013-10-01
seq_0530,2013-08-27
seq_0531,2009-02-03
seq_0532,2013-08-09
seq_0533,2013-08-01
seq_0534,2010-09-24
seq_0535,2009-04-28
seq_0536,2008-07-30
seq_0537,2007-06-21
seq_0538,2007-10-25
seq_0539,2006-11-02
seq_0540,2006-10-06
seq_0541,2013-10-01
seq_0542,2013-10-01
seq_0543,2007-04-04
seq_0544,2006-12-19
seq_0545,2004-09-01
seq_0546,2007-02-01
seq_0547,2009-07-21
seq_0548,2003-10-09
seq_0549,2005-03-08
seq_0550,2004-10-22
seq_0551,2003-01-22
seq_0552,2013-11-07
seq_0553,2013-11-12
seq_0554,2014-01-01
seq_0555,2012-02-13
seq_0556,2013-12-01
seq_0557,2011-07-25
seq_0558,2013-11-11
seq_0559,2013-12-01
seq_0560,2013-11-01
seq_0561,2013-11-01
seq_0562,2013-11-01
seq_0563,2011-03-09
seq_0564,2013-03-06
seq_0565,2014-03-27
seq_0566,2014-02-01
seq_0567,2012-09-18
seq_0568,2011-06-01
seq_0569,2013-12-06
seq_0570,2013-08-07
seq_0571,2013-11-01
seq_0572,2012-02-02
seq_0573,2013-08-01
seq_0574,2013-08-01
seq_0575,2014-06-01
seq_0576,2011-12-13
seq_0577,2012-12-06
seq_0578,2012-02-01
seq_0579,2014-09-24
seq_0580,2014-09-22
seq_0581,2014-09-24
seq_0582,2014-06-27
seq_0583,2014-09-11
seq_0584,2014-08-27
seq_0585,2010-09-30
seq_0586,2010-08-02
seq_0587,2011-03-07
seq_0588,2013-01-15
seq_0589,2012-05-21
seq_0590,2014-12-11
seq_0591,2014-12-11
seq_0592,2014-12-11
seq_0593,2014-12-11
seq_0594,2014-12-11
seq_0595,2014-12-11
seq_0596,2015-01-06
seq_0597,2014-12-10
seq_0598,2014-12-09
seq_0599,2014-12-04
seq_0600,2014-12-03
seq_0601,2012-11-15
seq_0602,2011-06-21
seq_0603,2015-04-01
seq_0604,2015-04-08
seq_0605,2015-02-27
seq_0606,2012-10-01
seq_0607,2012-04-01
seq_0608,2012-10-15
seq_0609,2013-09-30
seq_0610,2014-10-28
seq_0611,2011-08-17
seq_0612,2006-01-01
seq_0613,2015-05-29
seq_0614,2011-07-01
seq_0615,2012-07-01
seq_0616,2011-04-01
seq_0617,2012-07-01
seq_0618,2010-03-25
seq_0619,2012-07-01
seq_0620,2011-06-01
seq_0621,2011-09-01
seq_0622,2010-10-08
seq_0623,2010-04-06
seq_0624,2007-07-19
seq_0625,2006-07-20
seq_0626,2007-12-03
seq_0627,2009-07-07
seq_0628,2008-12-10
seq_0629,2010-08-19
seq_0630,2007-12-18
seq_0631,2008-11-18
seq_0632,2010-05-28
seq_0633,2007-05-09
seq_0634,2007-09-06
seq_0635,2006-09-05
seq_0636,2011-09-01
seq_0637,2008-11-20
seq_0638,2008-06-18
seq_0639,2007-09-13
seq_0640,2008-10-08
seq_0641,2010-11-18
seq_0642,2009-08-14
seq_0643,2005-07-01
seq_0644,2005-07-01
seq_0645,2005-07-01
seq_0646,2006-11-30
seq_0647,2005-07-01
seq_0648,2010-11-18
seq_0649,2009-04-27
seq_0650,2007-11-19
seq_0651,2008-12-18
seq_0652,2010-09-17
seq_0653,2009-07-01
seq_0654,2012-07-01
seq_0655,2012-07-01
seq_0656,2012-07-01
seq_0657,2012-07-01
seq_0658,2012-07-01
seq_0659,2006-01-06
seq_0660,2015-04-28
seq_0661,2015-04-22
seq_0662,2012-01-18
seq_0663,2012-01-02
seq_0664,2011-02-08
seq_0665,2012-01-19
seq_0666,2011-05-24
seq_0667,2011-06-30
seq_0668,2012-05-25
seq_0669,2012-01-25
seq_0670,2011-06-20
seq_0671,2012-01-01
seq_0672,2012-01-01
seq_0673,2011-01-01
seq_0674,2011-01-17
seq_0675,2012-01-10
seq_0676,2012-02-04
seq_0677,2011-02-02
seq_0678,2011-02-05
seq_0679,2011-05-05
seq_0680,2011-08-25
seq_0681,2011-10-10
seq_0682,2012-01-12
seq_0683,2012-01-20
seq_0684,2010-12-24
seq_0685,2010-12-04
seq_0686,2011-07-01
seq_0687,2011-04-07
seq_0688,2010-06-30
seq_0689,2015-04-24
seq_0690,2012-05-15
seq_0691,2012-04-24
seq_0692,2012-10-03
seq_0693,2013-06-05
seq_0694,2013-08-21
seq_0695,2012-07-04
seq_0696,2013-01-22
seq_0697,2012-01-13
seq_0698,2012-05-21
seq_0699,2012-10-18
seq_0700,2012-07-09
seq_0701,2012-10-10
seq_0702,2012-10-24
seq_0703,2013-01-01
seq_0704,2013-03-01
seq_0705,2012-04-25
seq_0706,2012-10-19
seq_0707,2012-10-18
seq_0708,2012-04-25
seq_0709,2012-09-14
seq_0710,2011-11-24
seq_0711,2009-04-01
seq_0712,2004-11-01
seq_0713,2012-01-31
seq_0714,2012-09-14
seq_0715,2002-04-01
seq_0716,2010-11-26
seq_0717,2012-12-21
seq_0718,2011-01-01
seq_0719,2012-02-23
seq_0720,2015-08-05
seq_0721,2015-08-05
seq_0722,2015-07-27
seq_0723,2012-08-23
seq_0724,2013-05-16
seq_0725,2015-06-24
seq_0726,2015-06-10
seq_0727,2015-06-15
seq_0728,2015-06-10
seq_0729,2014-01-01
seq_0730,2015-08-13
seq_0731,2015-08-03
seq_0732,2012-12-14
seq_0733,2011-10-27
seq_0734,2013-06-05
seq_0735,2012-02-08
seq_0736,2013-12-18
seq_0737,2015-10-19
seq_0738,2015-11-12
seq_0739,2015-07-10
seq_0740,2015-11-02
seq_0741,2015-10-29
seq_0742,2015-10-11
seq_0743,2014-03-19
seq_0744,2014-03-05
seq_0745,2013-11-28
seq_0746,2013-11-07
seq_0747,2013-12-12
seq_0748,2015-11-13
seq_0749,2015-04-14
seq_0750,2015-01-13
seq_0751,2014-12-23
seq_0752,2014-12-15
seq_0753,2014-12-04
seq_0754,2014-10-29
seq_0755,2014-08-06
seq_0756,2014-06-18
seq_0757,2014-06-04
seq_0758,2016-01-05
seq_0759,2015-11-23
seq_0760,2015-12-04
seq_0761,2015-11-13
seq_0762,2015-08-08
seq_0763,2015-01-01
seq_0764,2014-07-22
seq_0765,2015-02-06
seq_0766,2014-01-01
seq_0767,2016-04-05
seq_0768,2016-04-12
seq_0769,2016-03-08
seq_0770,2016-03-10
seq_0771,2016-03-09
seq_0772,2016-02-22
seq_0773,2016-03-03
seq_0774,2016-01-26
seq_0775,2015-12-21
seq_0776,2015-10-24
seq_0777,2015-11-12
seq_0778,2016-01-12
seq_0779,2015-11-20
seq_0780,2014-02-28
seq_0781,2013-10-24
seq_0782,2013-07-03
seq_0783,2013-04-15
seq_0784,2016-07-01
seq_0785,2016-05-26
seq_0786,2012-03-01
seq_0787,2016-05-23
seq_0788,2016-06-10
seq_0789,2015-07-02
seq_0790,2014-11-04
seq_0791,2016-06-24
seq_0792,2016-03-12
seq_0793,2016-08-23
seq_0794,2015-04-06
seq_0795,2014-12-19
seq_0796,2016-07-01
seq_0797,2015-07-01
seq_0798,2014-01-01
seq_0799,2014-01-01
seq_0800,2016-05-09
seq_0801,2015-08-08
seq_0802,2013-01-01
seq_0803,2012-01-01
seq_0804,2012-01-01
seq_0805,2016-10-13
seq_0806,2014-01-01
seq_0807,2014-01-01
seq_0808,2014-01-01
seq_0809,2014-01-01
seq_0810,2014-01-01
seq_0811,2014-01-01
seq_0812,2014-01-01
seq_0813,2016-12-22
seq_0814,2016-12-16
seq_0815,2014-03-11
seq_0816,2014-01-28
seq_0817,2016-11-29
seq_0818,2016-03-31
seq_0819,2016-03-31
seq_0820,2016-03-31
seq_0821,2016-09-13
seq_0822,2017-01-01
seq_0823,2017-03-08
seq_0824,2017-03-06
seq_0825,2017-03-16
seq_0826,2017-02-22
seq_0827,2017-04-30
seq_0828,2016-07-16
seq_0829,2017-05-15
seq_0830,2017-05-30
seq_0831,2017-05-16
seq_0832,2016-01-01
seq_0833,2016-01-01
seq_0834,2013-07-04
seq_0835,2012-09-01
seq_0836,2012-09-01
seq_0837,2012-09-01
seq_0838,2013-09-01
seq_0839,2014-09-01
seq_0840,2014-09-01
seq_0841,2015-09-01
seq_0842,2015-09-01
seq_0843,2015-09-01
seq_0844,2017-07-05
seq_0845,2017-08-02
seq_0846,2017-07-18
seq_0847,2016-04-13
seq_0848,2016-08-05
seq_0849,2017-08-17
seq_0850,2017-03-24
seq_0851,2014-06-07
seq_0852,2014-05-25
seq_0853,2014-10-06
seq_0854,2014-10-18
seq_0855,2017-10-13
seq_0856,2017-11-13
seq_0857,2010-09-01
seq_0858,2017-12-19
seq_0859,2017-12-08
seq_0860,2017-11-08
seq_0861,2017-12-20
seq_0862,2017-09-14
seq_0863,2017-06-07
seq_0864,2017-08-02
seq_0865,2017-06-08
seq_0866,2017-05-31
seq_0867,2017-05-10
seq_0868,2017-04-03
seq_0869,2017-02-27
seq_0870,2017-02-27
seq_0871,2017-02-15
seq_0872,2017-01-25
seq_0873,2016-11-11
seq_0874,2016-11-09
seq_0875,2016-11-04
seq_0876,2016-10-25
seq_0877,2016-11-01
seq_0878,2016-10-20
seq_0879,2016-10-19
seq_0880,2016-10-17
seq_0881,2016-09-22
seq_0882,2016-09-22
seq_0883,2016-09-09
seq_0884,2016-09-08
seq_0885,2016-09-05
seq_0886,2016-09-06
seq_0887,2016-08-22
seq_0888,2016-08-10
seq_0889,2016-08-09
seq_0890,2016-08-08
seq_0891,2016-06-16
seq_0892,2016-07-05
seq_0893,2016-06-21
seq_0894,2016-05-30
seq_0895,2016-05-27
seq_0896,2016-04-20
seq_0897,2016-04-13
seq_0898,2016-04-13
seq_0899,2016-03-21
seq_0900,2016-03-08
seq_0901,2016-02-12
seq_0902,2016-02-12
seq_0903,2016-02-03
seq_0904,2016-01-26
seq_0905,2016-02-01
seq_0906,2016-01-19
seq_0907,2015-10-23
seq_0908,2015-10-15
seq_0909,2015-07-20
seq_0910,2015-07-08
seq_0911,2015-05-12
seq_0912,2015-07-30
seq_0913,2014-07-23
seq_0914,2015-01-08
seq_0915,2014-06-01
seq_0916,2014-12-01
seq_0917,2017-04-12
seq_0918,2017-05-18
seq_0919,2017-10-04
seq_0920,2012-08-24
seq_0921,2012-08-04
seq_0922,2016-11-08
seq_0923,2014-06-23
seq_0924,2014-07-31
seq_0925,2014-10-17
seq_0926,2015-11-18
seq_0927,2015-11-18
seq_0928,2017-03-15
seq_0929,2017-10-13
seq_0930,2017-02-08
seq_0931,2017-12-07
seq_0932,2016-05-18
seq_0933,2017-04-26
seq_0934,2017-07-05
seq_0935,2017-04-01
seq_0936,2017-05-22
seq_0937,2016-11-29
seq_0938,2016-05-23
seq_0939,2017-12-15
seq_0940,2016-11-15
seq_0941,2015-10-06
seq_0942,2017-08-09
seq_0943,2015-04-29
seq_0944,2015-03-23
seq_0945,2017-11-17
seq_0946,2017-03-23
seq_0947,2016-10-12
seq_0948,2017-02-22
seq_0949,2017-12-01
seq_0950,2017-05-01
seq_0951,2017-12-01
seq_0952,2016-01-28
seq_0953,2015-08-17
seq_0954,2008-09-02
seq_0955,2008-04-25
seq_0956,2008-04-22
seq_0957,2008-01-28
seq_0958,2007-11-22
seq_0959,2007-11-05
seq_0960,2007-10-11
seq_0961,2007-10-09
seq_0962,2006-03-10
seq_0963,2006-02-20
seq_0964,1995-08-01
seq_0965,2011-09-12
seq_0966,2011-08-29
seq_0967,2011-08-15
seq_0968,2011-08-15
seq_0969,2011-03-01
seq_0970,2010-09-24
seq_0971,2009-03-27
seq_0972,2009-03-27
seq_0973,2008-09-24
seq_0974,2015-05-21
seq_0975,2014-12-22
seq_0976,2014-12-11
seq_0977,2013-02-26
seq_0978,2012-01-23
seq_0979,2012-03-20
seq_0980,2011-11-02
seq_0981,2011-06-27
seq_0982,2015-10-19
seq_0983,2015-06-01
seq_0984,2015-02-20
seq_0985,2014-10-30
seq_0986,2014-05-13
seq_0987,2014-01-08
seq_0988,2013-09-09
seq_0989,2017-01-01
seq_0990,2013-01-01
seq_0991,2016-01-01
seq_0992,2014-01-01
seq_0993,2015-01-01
seq_0994,2017-01-01
seq_0995,2016-01-01
seq_0996,2014-01-01
seq_0997,2016-01-01
seq_0998,2013-01-01
seq_0999,2014-01-01
seq_1000,2016-01-01
seq_1001,2017-01-01
seq_1002,2015-01-01
seq_1003,2016-01-01
seq_1004,2016-03-23
seq_1005,2015-02-01
seq_1006,2015-06-01
seq_1007,2015-08-01
seq_1008,2017-10-01
seq_1009,2015-01-01
seq_1010,2017-01-01
seq_1011,2015-01-01
seq_1012,2017-01-01
seq_1013,2015-01-01
seq_1014,2016-01-01
seq_1015,2017-01-01
seq_1016,2015-01-01
seq_1017,2013-01-01
seq_1018,2013-01-01
seq_1019,2013-01-01
seq_1020,2016-01-01
seq_1021,2013-01-01
seq_1022,2013-01-01
seq_1023,2017-12-18
seq_1024,2017-10-27
seq_1025,2017-05-09
seq_1026,2017-01-03
seq_1027,2017-11-22
seq_1028,2017-11-02
seq_1029,2017-11-02
seq_1030,2017-11-19
seq_1031,2017-11-19
seq_1032,2017-11-12
seq_1033,2016-11-02
seq_1034,2017-10-24
seq_1035,2017-01-02
seq_1036,2017-11-22
seq_1037,2017-01-24
seq_1038,2017-02-09
seq_1039,2017-03-10
seq_1040,2017-04-13
seq_1041,2018-07-21
seq_1042,2018-04-13
seq_1043,2018-01-08
seq_1044,2018-01-01
seq_1045,2018-10-16
seq_1046,2018-03-21
seq_1047,2018-05-07
seq_1048,2018-06-28
seq_1049,2018-07-25
seq_1050,2018-12-10
seq_1051,2018-12-04
seq_1052,2019-04-04
seq_1053,2019-04-08
seq_1054,2019-05-27
seq_1055,2019-05-22
seq_1056,2019-03-18
seq_1057,2018-04-05
seq_1058,2019-05-31
seq_1059,2019-06-03
seq_1060,2019-02-27
seq_1061,2018-10-01
seq_1062,2019-03-22
seq_1063,2018-01-01
seq_1064,2018-01-01
seq_1065,2018-01-01
seq_1066,2019-01-28
seq_1067,2018-04-24
seq_1068,2018-03-12
seq_1069,2019-06-18
seq_1070,2019-06-12
seq_1071,2018-08-01
seq_1072,2019-10-04
seq_1073,2019-09-26
seq_1074,2019-09-24
seq_1075,2018-09-25
seq_1076,2018-10-17
seq_1077,2018-11-25
