name,date
seq_0170,2018-08-07
seq_0171,2018-07-31
seq_0172,2018-08-09
seq_0173,2018-05-18
seq_0174,2018-09-13
seq_0175,2018-01-23
seq_0176,2018-09-13
seq_0177,2018-02-18
seq_0178,2019-05-05
seq_0179,2019-09-24
seq_0180,2020-02-18
seq_0181,2020-01-06
seq_0182,2020-06-10
seq_0183,2020-07-01
seq_0184,2020-04-14
seq_0185,2020-10-01
seq_0186,2020-09-09
seq_0187,2020-09-10
seq_0188,2020-09-20
seq_0189,2020-09-24
seq_0190,2020-11-18
seq_0191,2021-01-21
seq_0192,2021-01-27
seq_0193,2021-02-16
seq_0194,2020-11-24
seq_0195,2021-01-21
seq_0196,2021-03-14
seq_0197,2021-04-19
seq_0198,2021-04-01
seq_0199,2021-04-10
seq_0200,2021-08-18
seq_0201,2021-09-01
seq_0202,2021-08-18
seq_0203,2021-09-19
seq_0204,2021-10-10
seq_0205,2021-11-24
seq_0206,2021-12-13
seq_0207,2021-12-27
seq_0208,2022-03-04
seq_0209,2022-03-02
seq_0210,2022-03-20
seq_0211,2021-07-31
seq_0212,2021-07-31
seq_0213,2022-08-01
seq_0214,2022-08-24
seq_0215,2022-06-21
seq_0216,2022-09-11
seq_0217,2022-10-01
seq_0218,2022-08-24
seq_0219,2022-09-06
seq_0220,2022-10-17
seq_0221,2022-08-26
seq_0222,2022-10-18
seq_0223,2022-10-12
seq_0224,2022-09-06
seq_0225,2022-10-17
seq_0226,2022-11-14
seq_0227,2022-12-03
seq_0228,2023-01-17
seq_0229,2009-06-19
seq_0230,2014-01
seq_0231,2011-08-02
seq_0232,2011-08-03
seq_0233,2011-07-31
seq_0234,2012-12-29
seq_0235,2013-01-05
seq_0236,2011
seq_0237,2011
seq_0238,2022-04-10
seq_0239,2002-01-01
seq_0240,2001-01-01
seq_0241,1980-01-01
seq_0242,1977-01-01
seq_0243,2004-01-01
seq_0244,2004-01-01
seq_0245,2002-01-01
seq_0246,2002-01-01
seq_0247,1999-01-01
seq_0248,1999-01-01
seq_0249,1998-01-01
seq_0250,1984-01-01
seq_0251,1999-01-01
seq_0252,2000-01-01
seq_0253,1997-01-01
seq_0254,2001-01-01
seq_0255,2000-01-01
seq_0256,2001-01-01
seq_0257,2000-01-01
seq_0258,2001-01-01
seq_0259,1997-01-01
seq_0260,1977-01-01
seq_0261,1997-01-01
seq_0262,1997-01-01
seq_0263,1997-01-01
seq_0264,1997-01-01
seq_0265,2004-01-01
seq_0266,2005-01-01
seq_0267,2005-01-01
seq_0268,2005-01-01
seq_0269,2005-01-01
seq_0270,1997-01-01
seq_0271,1998-01-01
seq_0272,2004-01-01
seq_0273,2003-01-01
seq_0274,2004-01-01
seq_0275,2003-01-01
seq_0276,2003-01-01
seq_0277,2004-01-01
seq_0278,2004-01-01
seq_0279,2004-01-01
seq_0280,1986-01-01
seq_0281,1991-01-01
seq_0282,1978-01-01
seq_0283,1978-01-01
seq_0284,1976-01-01
seq_0285,1987-01-01
seq_0286,1985-01-01
seq_0287,1934-12-31
seq_0288,1991-01-01
seq_0289,1981-01-01
seq_0290,1966-01-01
seq_0291,1957-01-01
seq_0292,1987-01-01
seq_0293,2002-01-01
seq_0294,2004-01-01
seq_0295,2005-01-01
seq_0296,1980-01-01
seq_0297,2005-01-01
seq_0298,2004-01-01
seq_0299,2005-01-01
seq_0300,2004-01-01
seq_0301,2004-01-01
seq_0302,2003-01-01
seq_0303,2005-01-01
seq_0304,2004-09-19
seq_0305,2003-01-01
seq_0306,2007-11-15
seq_0307,2007-03-24
seq_0308,1990-01-01
seq_0309,2007-01-01
seq_0310,2004-01-01
seq_0311,2006-01-01
seq_0312,1982-01-01
seq_0313,1978-01-01
seq_0314,1929-12-31
seq_0315,2005-01-01
seq_0316,2006-01-01
seq_0317,2008-01-01
seq_0318,2009-02-26
seq_0319,2007-01-01
seq_0320,2004-01-01
seq_0321,2003-01-01
seq_0322,2009-01-01
seq_0323,2005-01-01
seq_0324,2002-01-01
seq_0325,1993-01-01
seq_0326,1989-01-01
seq_0327,1995-01-01
seq_0328,2009-02-23
seq_0329,2009-01-12
seq_0330,2006-08-01
seq_0331,2001-12-20
seq_0332,2001-10-18
seq_0333,2001-04-09
seq_0334,2001-04-09
seq_0335,2001-02-28
seq_0336,2009-01-01
seq_0337,2009-01-01
seq_0338,2009-10-22
seq_0339,2010-01-07
seq_0340,2009-07-23
seq_0341,2009-07-23
seq_0342,2009-12-03
seq_0343,2009-12-03
seq_0344,2009-10-22
seq_0345,2009-12-17
seq_0346,2009-12-17
seq_0347,2009-12-17
seq_0348,2009-12-17
seq_0349,1931-01-11
seq_0350,1931-01-11
seq_0351,1942-01-08
seq_0352,1987-01-01
seq_0353,1996-01-01
seq_0354,2003-01-01
seq_0355,2009-11-04
seq_0356,2005-01-01
seq_0357,2003-12-01
seq_0358,2009-10-01
seq_0359,2009-01-01
seq_0360,2009-01-01
seq_0361,2008-01-01
seq_0362,2010-01-01
seq_0363,2009-12-04
seq_0364,2010-10-25
seq_0365,1993-09-27
seq_0366,2010-09-20
seq_0367,2010-01-26
seq_0368,2009-08-19
seq_0369,2010-10-25
seq_0370,1981-01-01
seq_0371,1977-01-01
seq_0372,2008-03-25
seq_0373,2007-04-24
seq_0374,2003-09-28
seq_0375,2002-12-09
seq_0376,2002-09-09
seq_0377,2001-12-28
seq_0378,2001-08-30
seq_0379,2001-01-17
seq_0380,2010-12-10
seq_0381,2003-08-01
seq_0382,2009-05-22
seq_0383,2005-01-01
seq_0384,2004-01-01
seq_0385,2000-01-01
seq_0386,2004-01-01
seq_0387,2010-09-01
seq_0388,2009-04-01
seq_0389,2009-04-01
seq_0390,2009-12-01
seq_0391,2010-02-01
seq_0392,1986-01-01
seq_0393,2009-07-20
seq_0394,2009-05-07
seq_0395,2010-10-01
seq_0396,2010-08-02
seq_0397,2010-02-27
seq_0398,2010-01-29
seq_0399,2010-01-29
seq_0400,2011-09-13
seq_0401,2009-10-21
seq_0402,2010-09-22
seq_0403,2002-01-01
seq_0404,2003-01-01
seq_0405,2011-12-05
seq_0406,2009-07-01
seq_0407,2006-10-01
seq_0408,2010-10-18
seq_0409,2011-10-19
seq_0410,2009-08-01
seq_0411,2010-12-01
seq_0412,2011-11-02
seq_0413,2010-12-22
seq_0414,2010-09-20
seq_0415,2011-12-01
seq_0416,2010-01-01
seq_0417,2012-01-26
seq_0418,2011-12-28
seq_0419,2011-02-27
seq_0420,2009-01-01
seq_0421,2007-01-01
seq_0422,2007-01-01
seq_0423,1986-01-01
seq_0424,2011-05-25
seq_0425,2001-10-01
seq_0426,1995-10-01
seq_0427,2009-10-01
seq_0428,1990-08-06
seq_0429,1998-11-19
seq_0430,2006-07-21
seq_0431,1999-11-12
seq_0432,2006-05-12
seq_0433,2006-05-05
seq_0434,2000-03-17
seq_0435,2004-09-08
seq_0436,1996-10-01
seq_0437,2001-10-01
seq_0438,2009-02-01
seq_0439,2009-01-01
seq_0440,2008-12-25
seq_0441,2010-01-01
seq_0442,2011-01-01
seq_0443,2010-01-01
seq_0444,2010-01-01
seq_0445,2005-11-01
seq_0446,2009-09-01
seq_0447,2004-03-03
seq_0448,2011-02-21
seq_0449,2011-10-20
seq_0450,2012-09-10
seq_0451,2012-08-22
seq_0452,2012-08-09
seq_0453,2012-12-06
seq_0454,2012-08-01
seq_0455,2012-01-13
seq_0456,2013-04-23
seq_0457,2012-08-01
seq_0458,2012-06-06
seq_0459,2012-06-25
seq_0460,2011-12-30
seq_0461,2013-04-23
seq_0462,2012-10-19
seq_0463,2012-09-25
seq_0464,2013-03-01
seq_0465,2012-02-21
seq_0466,2012-10-01
seq_0467,2009-08-15
seq_0468,2012-04-23
seq_0469,2011-08-01
seq_0470,2011-06-01
seq_0471,2011-07-01
seq_0472,2011-05-01
seq_0473,2010-02-01
seq_0474,2009-11-17
seq_0475,2009-09-04
seq_0476,2009-09-04
seq_0477,2009-09-24
seq_0478,2010-07-02
seq_0479,2007-03-08
seq_0480,2006-11-02
seq_0481,2005-12-06
seq_0482,2011-02-07
seq_0483,2011-10-21
seq_0484,2005-10-12
seq_0485,2006-05-17
seq_0486,2010-11-29
seq_0487,2011-12-01
seq_0488,2011-10-21
seq_0489,2009-07-21
seq_0490,2013-07-19
seq_0491,2013-09-10
seq_0492,2013-03-06
seq_0493,2011-12-14
seq_0494,2011-12-14
seq_0495,2011-12-14
seq_0496,2011-12-14
seq_0497,2011-12-13
seq_0498,2011-09-08
seq_0499,2011-12-14
seq_0500,2013-07-01
seq_0501,2013-10-01
seq_0502,2013-11-01
seq_0503,2012-09-18
seq_0504,2011-12-12
seq_0505,2012-12-31
seq_0506,1979-12-07
seq_0507,2013-01-15
seq_0508,2011-11-07
seq_0509,2012-01-18
seq_0510,2013-01-15
seq_0511,2012-11-28
seq_0512,2010-12-08
seq_0513,2011-01-03
seq_0514,2011-01-01
seq_0515,2004-03-31
seq_0516,2012-04-25
seq_0517,2012-05-21
seq_0518,1996-01-01
seq_0519,2011-06-01
seq_0520,2012-03-28
seq_0521,2012-05-10
seq_0522,2012-04-20
seq_0523,2012-09-13
seq_0524,2012-07-05
seq_0525,2013-02-25
seq_0526,2013-03-13
seq_0527,2012-01-26
seq_0528,2012-01-01
seq_0529,2010-12-06
seq_0530,2012-05-15
seq_0531,2012-07-04
seq_0532,2013-01-22
seq_0533,2013-08-21
seq_0534,2012-01-13
seq_0535,2012-05-21
seq_0536,2012-02-08
seq_0537,2012-10-18
seq_0538,2012-07-09
seq_0539,2012-08-08
seq_0540,2012-10-10
seq_0541,2012-04-17
seq_0542,2011-07-05
seq_0543,2012-10-18
seq_0544,2012-07-16
seq_0545,2004-11-01
seq_0546,2012-01-31
seq_0547,2011-06-01
seq_0548,2011-12-02
seq_0549,2011-01-01
seq_0550,2012-12-21
seq_0551,2012-01-04
seq_0552,2012-02-09
seq_0553,2011-05-24
seq_0554,2011-06-30
seq_0555,2011-02-16
seq_0556,2012-01-01
seq_0557,2012-01-01
seq_0558,2012-01-01
seq_0559,2012-01-01
seq_0560,2012-01-01
seq_0561,2011-01-01
seq_0562,2011-10-10
seq_0563,2011-07-01
seq_0564,2011-08-25
seq_0565,2012-02-02
seq_0566,2010-12-24
seq_0567,2010-09-29
seq_0568,2010-11-23
seq_0569,2010-01-01
seq_0570,2012-10-03
seq_0571,2014-04-01
seq_0572,2013-11-01
seq_0573,2010-10-07
seq_0574,2011-03-24
seq_0575,2013-03-11
seq_0576,2015-11-03
seq_0577,2015-08-24
seq_0578,2015-10-12
seq_0579,2015-09-10
seq_0580,2014-03-18
seq_0581,2013-09-26
seq_0582,2012-10-23
seq_0583,2014-05-14
seq_0584,2014-12-23
seq_0585,2014-12-17
seq_0586,2014-10-29
seq_0587,2014-03-28
seq_0588,2016-03-09
seq_0589,2016-03-09
seq_0590,2016-03-09
seq_0591,2016-03-09
seq_0592,2016-01-26
seq_0593,2015-11-12
seq_0594,2015-11-12
seq_0595,2015-11-20
seq_0596,2012-03-01
seq_0597,2015-10-20
seq_0598,2014-11-04
seq_0599,2015-07-07
seq_0600,2016-04-08
seq_0601,2016-02-24
seq_0602,2016-02-01
seq_0603,2016-01-07
seq_0604,2014-09-04
seq_0605,2014-03-03
seq_0606,2015-07-01
seq_0607,2015-05-27
seq_0608,2013-01-01
seq_0609,2016-05-19
seq_0610,2013-02-25
seq_0611,2015-07-30
seq_0612,2016-03-31
seq_0613,2014-01-01
seq_0614,2014-01-01
seq_0615,2016-08-17
seq_0616,2016-06-09
seq_0617,2016-07-27
seq_0618,2016-12-06
seq_0619,2016-09-02
seq_0620,2017-01-01
seq_0621,2017-01-01
seq_0622,2016-10-18
seq_0623,2017-05-15
seq_0624,2017-01-20
seq_0625,2016-12-21
seq_0626,2016-12-02
seq_0627,2016-12-20
seq_0628,2016-12-09
seq_0629,2017-01-04
seq_0630,2016-01-01
seq_0631,2016-07-27
seq_0632,2012-09-01
seq_0633,2013-09-01
seq_0634,2013-09-01
seq_0635,2014-09-01
seq_0636,2014-09-01
seq_0637,2014-09-01
seq_0638,2014-09-01
seq_0639,2015-09-01
seq_0640,2015-09-01
seq_0641,2017-03-27
seq_0642,2017-03-27
seq_0643,2016-11-16
seq_0644,2016-02-17
seq_0645,2017-07-18
seq_0646,2016-11-08
seq_0647,2015-06-17
seq_0648,2015-10-21
seq_0649,2016-03-16
seq_0650,2016-02-25
seq_0651,2016-04-28
seq_0652,2016-04-13
seq_0653,2016-06-03
seq_0654,2016-08-30
seq_0655,2016-11-23
seq_0656,2013-02-25
seq_0657,2017-05-11
seq_0658,2015-01-21
seq_0659,2015-03-25
seq_0660,2015-05-07
seq_0661,2017-08-29
seq_0662,2017-09-08
seq_0663,2017-10-30
seq_0664,2017-12-20
seq_0665,2016-05-09
seq_0666,2017-08-29
seq_0667,2010-09-15
seq_0668,2017-10-03
seq_0669,2017-10-04
seq_0670,2012-08-04
seq_0671,2017-05-17
seq_0672,2017-08-10
seq_0673,2016-12-13
seq_0674,2015-01-12
seq_0675,2017-04-01
seq_0676,2017-03-03
seq_0677,2017-01-17
seq_0678,2017-04-06
seq_0679,2017-04-20
seq_0680,2017-12-07
seq_0681,2013-11-20
seq_0682,2015-09-30
seq_0683,2017-03-13
seq_0684,2017-07-05
seq_0685,2017-12-12
seq_0686,2015-12-01
seq_0687,2017-05-15
seq_0688,2013-09-17
seq_0689,2017-01-24
seq_0690,2015-03-23
seq_0691,2017-12-01
seq_0692,2014-09-01
seq_0693,2017-10-26
seq_0694,2016-05-09
seq_0695,2016-04-19
seq_0696,2015-12-07
seq_0697,2015-10-22
seq_0698,2016-02-25
seq_0699,2016-01-28
seq_0700,2017-03-23
seq_0701,2017-05-04
seq_0702,2017-06-28
seq_0703,2017-07-24
seq_0704,2017-10-06
seq_0705,2017-05-19
seq_0706,2017-11-10
seq_0707,2017-03-22
seq_0708,2017-11-15
seq_0709,2004-03-11
seq_0710,1987-08-01
seq_0711,2017-12-19
seq_0712,2017-09-15
seq_0713,2017-01-20
seq_0714,2013-04-15
seq_0715,2008-02-12
seq_0716,2008-02-11
seq_0717,2007-11-08
seq_0718,2004-01-01
seq_0719,2008-09-01
seq_0720,2008-04-22
seq_0721,2007-11-28
seq_0722,1998-08-01
seq_0723,2011-10-14
seq_0724,2011-08-15
seq_0725,2011-05-30
seq_0726,2010-08-05
seq_0727,2009-08-05
seq_0728,2009-02-26
seq_0729,2011-12-10
seq_0730,2015-08-26
seq_0731,2015-05-21
seq_0732,2015-04-15
seq_0733,2015-03-25
seq_0734,2014-10-21
seq_0735,2012-01-18
seq_0736,2012-01-23
seq_0737,2011-12-14
seq_0738,2011-11-02
seq_0739,2009-01-21
seq_0740,2015-08-12
seq_0741,2015-02-20
seq_0742,2015-02-13
seq_0743,2014-02-12
seq_0744,2014-01-08
seq_0745,2013-09-09
seq_0746,2017-01-01
seq_0747,2017-01-01
seq_0748,2016-01-01
seq_0749,2017-01-01
seq_0750,2017-01-01
seq_0751,2017-01-01
seq_0752,2013-01-01
seq_0753,2016-01-01
seq_0754,2015-01-01
seq_0755,2017-01-01
seq_0756,2013-01-01
seq_0757,2017-01-01
seq_0758,2016-01-01
seq_0759,2015-01-01
seq_0760,2017-01-01
seq_0761,2014-01-01
seq_0762,2016-01-01
seq_0763,2017-01-01
seq_0764,2016-01-01
seq_0765,2017-03-23
seq_0766,2016-10-12
seq_0767,2017-02-22
seq_0768,2017-09-28
seq_0769,2017-06-01
seq_0770,2014-04-15
seq_0771,2014-04-15
seq_0772,2013-04-01
seq_0773,2016-01-01
seq_0774,2017-01-01
seq_0775,2016-01-01
seq_0776,2017-01-01
seq_0777,2016-01-01
seq_0778,2016-01-01
seq_0779,2017-01-01
seq_0780,2015-01-01
seq_0781,2013-01-01
seq_0782,2013-01-01
seq_0783,2016-01-01
seq_0784,2013-01-01
seq_0785,2017-01-01
seq_0786,2017-05-04
seq_0787,2017-03-17
seq_0788,2017-11-16
seq_0789,2017-11-16
seq_0790,2017-11-19
seq_0791,2017-11-17
seq_0792,2015-11-17
seq_0793,2017-11-12
seq_0794,2017-11-13
seq_0795,2017-02-09
seq_0796,2017-10-03
seq_0797,2017-12-27
seq_0798,2017-12-14
seq_0799,2017-11-29
seq_0800,2017-11-25
seq_0801,2017-11-23
seq_0802,2017-07-18
seq_0803,2017-04-13
seq_0804,2017-01-03
seq_0805,2018-05-31
seq_0806,2018-01-01
seq_0807,2018-07-27
seq_0808,2018-10-08
seq_0809,2018-12-22
seq_0810,2018-12-18
seq_0811,2018-10-11
seq_0812,2018-10-08
seq_0813,2018-11-15
seq_0814,2018-12-04
seq_0815,2019-05-27
seq_0816,2019-05-22
seq_0817,2019-01-16
seq_0818,2019-01-04
seq_0819,2019-01-17
seq_0820,2018-08-02
seq_0821,2018-09-20
seq_0822,2018-08-27
seq_0823,2018-01-01
seq_0824,2018-05-01
seq_0825,2018-03-12
seq_0826,2019-06-12
seq_0827,2018-08-01
seq_0828,2019-06-07
seq_0829,2018-09-25
seq_0830,2018-10-17
seq_0831,2019-05-22
seq_0832,2018-03-21
seq_0833,2018-04-10
seq_0834,2018-04-10
seq_0835,2018-02-15
seq_0836,2019-02-04
seq_0837,2019-03-01
seq_0838,2019-03-01
seq_0839,2019-03-01
seq_0840,2018-12-19
seq_0841,2018-04-19
seq_0842,2018-02-15
seq_0843,2018-02-28
seq_0844,2018-11-06
seq_0845,2019-03-06
seq_0846,2019-03-12
seq_0847,2019-03-01
seq_0848,2019-09-24
seq_0849,2018-01-03
seq_0850,2019-10-16
seq_0851,2019-01-01
seq_0852,2019-12-03
seq_0853,2019-12-26
seq_0854,2019-10-28
seq_0855,2020-02-06
seq_0856,2020-02-12
seq_0857,2018-11-01
seq_0858,2018-01-01
seq_0859,2018-01-01
seq_0860,2018-01-01
seq_0861,2018-01-01
seq_0862,2018-01-01
seq_0863,2018-01-01
seq_0864,2018-01-01
seq_0865,2018-01-01
seq_0866,2018-01-01
seq_0867,2020-05-05
seq_0868,2018-06-07
seq_0869,2019-05-01
seq_0870,2019-05-01
seq_0871,2019-05-01
seq_0872,2019-09-01
seq_0873,2019-09-01
seq_0874,2019-09-01
seq_0875,2020-06-02
seq_0876,2020-08-07
seq_0877,2020-09-03
seq_0878,2020-08-31
seq_0879,2020-07-17
seq_0880,2020-09-18
seq_0881,2020-11-04
seq_0882,2020-09-04
seq_0883,2021-03-16
seq_0884,2021-01-19
seq_0885,2021-01-14
seq_0886,2021-02-18
seq_0887,2020-06-04
seq_0888,2018-07-10
seq_0889,2018-12-14
seq_0890,2019-09-26
seq_0891,2019-02-21
seq_0892,2019-11-26
seq_0893,2020-10-26
seq_0894,2020-05-11
seq_0895,2019-12-31
seq_0896,2019-10-17
seq_0897,2020-06-15
seq_0898,2019-12-24
seq_0899,2019-10-17
seq_0900,2020-10-06
seq_0901,2020-09-22
seq_0902,2020-08-20
seq_0903,2020-08-17
seq_0904,2020-01-21
seq_0905,2020-05-26
seq_0906,2020-12-01
seq_0907,2018-01-30
seq_0908,2018-02-06
seq_0909,2019-09-25
seq_0910,2019-03-27
seq_0911,2019-03-22
seq_0912,2020-07-13
seq_0913,2021-06-10
seq_0914,2018-11-19
seq_0915,2019-11-16
seq_0916,2018-12-03
seq_0917,2018-12-03
seq_0918,2019-02-15
seq_0919,2019-12-04
seq_0920,2018-11-24
seq_0921,2018-11-08
seq_0922,2020-12-01
seq_0923,2020-12-01
seq_0924,2018-10-05
seq_0925,2021-06-17
seq_0926,2018-11-20
seq_0927,2018-11-20
seq_0928,2018-08-30
seq_0929,2019-01-30
seq_0930,2019-01-11
seq_0931,2019-10-29
seq_0932,2020-11-23
seq_0933,2020-11-19
seq_0934,2020-11-04
seq_0935,2020-11-02
seq_0936,2020-11-02
seq_0937,2020-10-01
seq_0938,2020-03-03
seq_0939,2020-02-07
seq_0940,2020-01-25
seq_0941,2021-09-08
seq_0942,2021-08-12
seq_0943,2020-10-08
seq_0944,2020-09-11
seq_0945,2020-11-05
seq_0946,2021-10-20
seq_0947,2022-02-25
seq_0948,2022-02-14
seq_0949,2022-02-17
seq_0950,2022-02-22
seq_0951,2022-01-01
seq_0952,2022-02-01
seq_0953,2021-06-29
seq_0954,2020-09-21
seq_0955,2018-04-04
seq_0956,2020-04-30
seq_0957,2020-01-10
seq_0958,2022-11-28
seq_0959,2003
seq_0960,2012-03-01
seq_0961,2011-10-06
seq_0962,2011-10-20
seq_0963,2011-10-20
seq_0964,2012-01-12
seq_0965,2010-12-16
seq_0966,2010-12-16
seq_0967,2012-08-23
seq_0968,2012-10-18
seq_0969,2011-03-18
seq_0970,2012-08-02
seq_0971,2012-06-22
seq_0972,2014-04-25
seq_0973,2012-09-14
seq_0974,2013-01-08
seq_0975,2012-01-05
seq_0976,2011-03-18
seq_0977,2018-03-28
seq_0978,2002
seq_0979,1982
seq_0980,2018
seq_0981,2018
seq_0982,2018
seq_0983,2016-12
seq_0984,2017-12
seq_0985,2019-11-13
seq_0986,2020-01-07
seq_0987,2020-01-14
seq_0988,2019-03-18
seq_0989,2018-10-04
seq_0990,2020-02-03
seq_0991,2019-03-18
seq_0992,2020-05-05
seq_0993,2020-05-05
seq_0994,2019-07-01
seq_0995,2019-08-08
seq_0996,2019-07-30
seq_0997,2019-11-11
seq_0998,2019-09-03
seq_0999,2020-01-13
seq_1000,2018-09-05
seq_1001,2018-09-23
seq_1002,2020-02-04
seq_1003,2020-01-28
seq_1004,2019-05-28
seq_1005,2019-08-08
seq_1006,2019-10-22
seq_1007,2020-01-20
seq_1008,2016
seq_1009,2022-07-15
seq_1010,2021-11-30
seq_1011,2020-03-18
seq_1012,2020-06-03
seq_1013,2022-03-22
seq_1014,2022-03-25
