name,date
seq_204,1980-01-01
seq_205,1977-01-01
seq_206,2002-01-01
seq_207,1982-01-01
seq_208,1998-01-01
seq_209,1998-01-01
seq_210,2001-01-01
seq_211,2001-01-01
seq_212,2000-01-01
seq_213,2001-01-01
seq_214,2000-01-01
seq_215,2001-01-01
seq_216,2001-01-01
seq_217,1999-01-01
seq_218,1997-01-01
seq_219,1977-01-01
seq_220,1999-01-01
seq_221,1997-01-01
seq_222,1997-01-01
seq_223,1997-01-01
seq_224,1997-01-01
seq_225,2004-01-01
seq_226,2000-01-01
seq_227,1995-01-01
seq_228,1997-01-01
seq_229,1997-01-01
seq_230,1999-01-01
seq_231,2005-01-01
seq_232,2005-01-01
seq_233,2005-01-01
seq_234,2005-01-01
seq_235,1997-01-01
seq_236,1997-01-01
seq_237,1998-01-01
seq_238,2004-01-01
seq_239,2004-01-01
seq_240,2003-01-01
seq_241,2004-01-01
seq_242,2003-01-01
seq_243,2004-01-01
seq_244,2004-01-01
seq_245,2004-01-01
seq_246,1986-01-01
seq_247,1991-01-01
seq_248,1978-01-01
seq_249,1978-01-01
seq_250,1978-01-01
seq_251,1987-01-01
seq_252,1978-01-01
seq_253,1978-01-01
seq_254,1985-01-01
seq_255,1934-12-31
seq_256,1977-01-01
seq_257,1976-01-01
seq_258,1966-01-01
seq_259,1957-01-01
seq_260,1977-01-01
seq_261,2002-01-01
seq_262,2004-01-01
seq_263,2005-01-01
seq_264,2007-01-01
seq_265,2005-01-01
seq_266,2004-01-01
seq_267,2005-01-01
seq_268,2004-01-01
seq_269,2004-01-01
seq_270,2003-01-01
seq_271,2000-01-01
seq_272,2005-01-01
seq_273,2005-01-01
seq_274,2003-01-01
seq_275,2007-11-15
seq_276,2007-03-24
seq_277,2007-01-01
seq_278,2007-01-01
seq_279,2007-01-01
seq_280,2004-01-01
seq_281,2007-01-01
seq_282,2006-01-01
seq_283,2006-01-01
seq_284,2004-01-01
seq_285,1982-01-01
seq_286,2005-01-01
seq_287,2005-12-13
seq_288,2005-12-07
seq_289,2006-01-01
seq_290,2008-01-01
seq_291,2008-01-01
seq_292,2008-01-01
seq_293,2009-01-01
seq_294,2009-02-26
seq_295,2007-01-01
seq_296,2003-01-01
seq_297,2009-01-01
seq_298,2006-01-01
seq_299,2002-01-01
seq_300,1992-01-01
seq_301,1989-01-01
seq_302,1998-01-01
seq_303,1996-01-01
seq_304,2001-04-09
seq_305,2009-02-23
seq_306,2009-01-12
seq_307,2007-12-18
seq_308,2001-12-20
seq_309,2001-02-28
seq_310,2009-01-01
seq_311,2009-01-01
seq_312,2009-12-17
seq_313,2009-11-05
seq_314,2009-10-22
seq_315,2010-01-07
seq_316,2009-07-23
seq_317,2009-07-23
seq_318,2009-12-03
seq_319,2009-12-03
seq_320,2009-10-22
seq_321,2009-12-17
seq_322,1931-01-11
seq_323,1931-01-11
seq_324,1942-01-08
seq_325,1931-01-11
seq_326,1996-01-01
seq_327,2001-11-22
seq_328,2003-01-01
seq_329,2004-01-01
seq_330,2008-01-01
seq_331,2003-02-01
seq_332,2009-01-01
seq_333,2008-01-01
seq_334,2008-01-01
seq_335,2008-01-01
seq_336,2008-01-01
seq_337,2010-01-01
seq_338,2009-08-24
seq_339,2009-08-19
seq_340,2009-08-17
seq_341,2003-09-28
seq_342,2002-06-13
seq_343,2001-12-28
seq_344,2001-08-30
seq_345,2001-01-17
seq_346,2000-09-15
seq_347,2000-07-28
seq_348,2009-05-22
seq_349,2000-03-30
seq_350,1999-12-21
seq_351,2005-01-01
seq_352,2004-01-01
seq_353,2000-01-01
seq_354,2004-01-01
seq_355,2005-01-01
seq_356,2008-11-01
seq_357,1998-02-01
seq_358,2008-09-01
seq_359,2009-12-01
seq_360,2010-02-01
seq_361,2010-02-01
seq_362,1998-01-01
seq_363,2009-06-04
seq_364,2011-02-16
seq_365,2011-02-16
seq_366,2011-01-19
seq_367,2010-12-30
seq_368,2010-11-01
seq_369,2010-11-01
seq_370,2010-08-02
seq_371,2010-02-27
seq_372,2011-09-13
seq_373,2003-03-07
seq_374,2002-01-01
seq_375,2003-01-01
seq_376,2011-01-01
seq_377,2010-12-01
seq_378,2009-07-01
seq_379,2010-02-28
seq_380,2011-10-06
seq_381,2011-09-30
seq_382,2009-09-01
seq_383,2010-11-22
seq_384,2010-11-22
seq_385,2011-11-16
seq_386,2011-10-11
seq_387,2010-12-01
seq_388,2010-10-07
seq_389,2007-01-01
seq_390,1997-02-10
seq_391,2012-06-06
seq_392,2007-10-01
seq_393,1990-08-06
seq_394,1998-11-19
seq_395,2006-05-12
seq_396,2006-05-05
seq_397,2005-04-08
seq_398,2006-03-13
seq_399,1996-10-01
seq_400,2001-10-01
seq_401,2009-01-01
seq_402,2011-01-01
seq_403,2011-05-03
seq_404,2012-08-28
seq_405,2012-06-01
seq_406,2011-01-01
seq_407,2010-01-01
seq_408,2010-01-01
seq_409,2009-01-01
seq_410,2009-01-01
seq_411,2009-01-01
seq_412,2008-08-01
seq_413,2004-03-03
seq_414,2012-02-09
seq_415,2012-09-27
seq_416,2012-10-01
seq_417,2007-01-01
seq_418,2007-01-01
seq_419,2012-11-01
seq_420,2012-08-01
seq_421,2011-12-05
seq_422,2010-11-17
seq_423,2013-03-01
seq_424,2012-02-21
seq_425,2009-08-15
seq_426,2010-04-01
seq_427,2011-06-01
seq_428,2011-02-01
seq_429,2011-02-01
seq_430,2010-03-01
seq_431,2010-02-01
seq_432,2010-01-01
seq_433,2009-11-17
seq_434,2009-09-24
seq_435,2007-10-02
seq_436,2010-07-02
seq_437,2009-01-20
seq_438,2007-08-23
seq_439,2007-03-13
seq_440,2006-05-17
seq_441,2003-10-03
seq_442,2003-08-29
seq_443,2009-07-21
seq_444,2003-10-15
seq_445,2013-07-19
seq_446,2012-06-01
seq_447,2013-03-06
seq_448,2011-12-14
seq_449,2011-12-14
seq_450,2011-12-14
seq_451,2012-09-20
seq_452,2012-07-24
seq_453,2013-12-14
seq_454,2010-03-01
seq_455,2013-07-01
seq_456,2013-10-01
seq_457,2013-11-01
seq_458,2014-01-27
seq_459,2014-07-25
seq_460,2013-01-15
seq_461,2013-01-15
seq_462,2011-03-07
seq_463,2012-01-18
seq_464,2011-02-08
seq_465,2011-09-14
seq_466,2011-05-30
seq_467,2011-02-02
seq_468,2011-05-24
seq_469,2011-02-01
seq_470,2011-07-01
seq_471,2011-04-12
seq_472,2011-02-16
seq_473,2012-01-01
seq_474,2012-02-04
seq_475,2010-12-15
seq_476,2011-05-05
seq_477,2011-08-25
seq_478,2012-01-20
seq_479,2010-12-24
seq_480,2010-09-29
seq_481,2011-04-21
seq_482,2011-08-01
seq_483,2011-07-01
seq_484,2011-04-18
seq_485,2010-01-01
seq_486,2012-03-28
seq_487,2012-07-05
seq_488,2013-02-25
seq_489,2011-01-01
seq_490,2012-05-15
seq_491,2012-10-03
seq_492,2012-07-04
seq_493,2013-01-22
seq_494,2012-05-21
seq_495,2012-10-18
seq_496,2012-07-31
seq_497,2012-09-14
seq_498,2012-07-16
seq_499,2004-11-01
seq_500,2012-01-31
seq_501,2011-06-01
seq_502,2010-11-26
seq_503,2012-03-01
seq_504,2013-05-01
seq_505,2013-11-01
seq_506,2013-11-01
seq_507,2012-10-24
seq_508,2010-10-07
seq_509,2014-01-01
seq_510,2014-01-01
seq_511,2014-01-01
seq_512,2014-01-01
seq_513,2014-01-01
seq_514,2014-01-01
seq_515,2015-08-27
seq_516,2015-11-03
seq_517,2015-08-24
seq_518,2015-10-12
seq_519,2013-12-18
seq_520,2013-09-24
seq_521,2013-11-18
seq_522,2014-05-14
seq_523,2014-11-13
seq_524,2015-08-08
seq_525,2016-03-09
seq_526,2016-01-25
seq_527,2016-01-25
seq_528,2016-01-25
seq_529,2016-01-25
seq_530,2016-01-25
seq_531,2016-07-01
seq_532,2016-05-26
seq_533,2016-05-26
seq_534,2016-05-26
seq_535,2016-05-30
seq_536,2016-05-26
seq_537,2015-11-13
seq_538,2015-10-20
seq_539,2015-12-29
seq_540,2015-12-22
seq_541,2015-11-04
seq_542,2016-02-24
seq_543,2016-08-18
seq_544,2014-03-03
seq_545,2013-01-01
seq_546,2016-04-06
seq_547,2016-05-19
seq_548,2014-01-01
seq_549,2014-01-01
seq_550,2014-01-01
seq_551,2016-06-07
seq_552,2017-01-01
seq_553,2017-04-30
seq_554,2013-09-01
seq_555,2014-09-01
seq_556,2014-09-01
seq_557,2014-09-01
seq_558,2014-09-01
seq_559,2014-09-01
seq_560,2014-09-01
seq_561,2014-09-01
seq_562,2015-09-01
seq_563,2015-09-01
seq_564,2015-09-01
seq_565,2015-09-01
seq_566,2015-09-01
seq_567,2014-07-02
seq_568,2017-03-27
seq_569,2016-02-17
seq_570,2017-07-18
seq_571,2015-06-17
seq_572,2015-06-17
seq_573,2015-10-21
seq_574,2015-10-21
seq_575,2016-01-27
seq_576,2016-01-14
seq_577,2016-02-25
seq_578,2016-04-28
seq_579,2016-04-13
seq_580,2015-02-04
seq_581,2015-01-21
seq_582,2015-05-07
seq_583,2017-09-08
seq_584,2017-10-30
seq_585,2017-12-20
seq_586,2015-04-07
seq_587,2017-11-07
seq_588,2013-01-16
seq_589,2017-11-23
seq_590,2012-07-20
seq_591,2015-12-09
seq_592,2016-12-13
seq_593,2017-01-17
seq_594,2003-08-01
seq_595,1999-01-01
seq_596,2017-07-05
seq_597,2014-10-08
seq_598,2011-12-01
seq_599,2017-05-15
seq_600,2017-12-15
seq_601,2017-09-11
seq_602,2017-07-18
seq_603,2015-10-06
seq_604,2017-06-01
seq_605,2017-01-24
seq_606,2015-04-29
seq_607,2015-03-23
seq_608,2014-09-01
seq_609,2017-03-23
seq_610,2017-05-04
seq_611,2017-05-04
seq_612,2017-06-28
seq_613,2017-07-24
seq_614,2017-06-29
seq_615,2017-10-06
seq_616,2017-10-26
seq_617,2017-03-22
seq_618,2017-11-15
seq_619,2017-05-19
seq_620,2016-05-09
seq_621,2015-12-07
seq_622,2016-04-19
seq_623,2015-10-22
seq_624,2015-12-07
seq_625,2017-12-01
seq_626,2016-03-24
seq_627,2016-01-28
seq_628,2015-09-15
seq_629,2014-07-07
seq_630,2007-11-08
seq_631,2006-12-15
seq_632,2004-01-01
seq_633,2007-11-28
seq_634,2007-04-03
seq_635,2011-10-14
seq_636,2011-08-15
seq_637,2011-05-30
seq_638,2010-10-04
seq_639,2010-08-23
seq_640,2009-11-03
seq_641,2009-08-05
seq_642,2009-02-26
seq_643,2008-09-03
seq_644,2017-03-15
seq_645,2012-01-23
seq_646,2011-11-02
seq_647,2009-07-06
seq_648,2009-01-22
seq_649,2008-04-08
seq_650,2015-02-20
seq_651,2014-05-13
seq_652,2012-12-14
seq_653,2015-01-01
seq_654,2013-01-01
seq_655,2016-01-01
seq_656,2017-01-01
seq_657,2014-01-01
seq_658,2017-01-01
seq_659,2016-01-01
seq_660,2015-01-01
seq_661,2017-01-01
seq_662,2014-01-01
seq_663,2016-01-01
seq_664,2017-01-01
seq_665,2016-01-01
seq_666,2017-03-23
seq_667,2016-10-12
seq_668,2017-02-22
seq_669,2017-08-30
seq_670,2015-03-01
seq_671,2017-01-01
seq_672,2015-01-01
seq_673,2016-01-01
seq_674,2015-01-01
seq_675,2015-01-01
seq_676,2013-01-01
seq_677,2013-01-01
seq_678,2013-01-01
seq_679,2013-01-01
seq_680,2015-11-17
seq_681,2017-11-12
seq_682,2017-10-16
seq_683,2017-10-17
seq_684,2017-07-18
seq_685,2017-06-08
seq_686,2017-03-10
seq_687,2017-01-03
seq_688,2018-05-04
seq_689,2018-05-04
seq_690,2018-05-04
seq_691,2018-10-08
seq_692,2018-11-06
seq_693,2018-10-09
seq_694,2018-12-22
seq_695,2019-05-27
seq_696,2019-05-22
seq_697,2019-05-22
seq_698,2019-02-12
seq_699,2019-05-17
seq_700,2019-05-22
seq_701,2019-01-04
seq_702,2018-10-01
seq_703,2018-04-05
seq_704,2019-06-12
seq_705,2019-04-22
seq_706,2019-06-19
seq_707,2019-06-12
seq_708,2019-08-29
seq_709,2018-10-17
seq_710,2019-03-01
seq_711,2018-11-12
seq_712,2018-02-15
seq_713,2018-06-29
seq_714,2018-02-22
seq_715,2018-10-03
seq_716,2018-02-28
seq_717,2018-04-10
seq_718,2018-10-08
seq_719,2018-12-19
seq_720,2018-04-19
seq_721,2019-03-06
seq_722,2018-11-12
seq_723,2019-09-24
seq_724,2018-10-23
seq_725,2018-01-03
seq_726,2019-01-01
seq_727,2019-12-31
seq_728,2020-02-27
seq_729,2020-01-22
seq_730,2018-01-01
seq_731,2018-01-01
seq_732,2018-01-01
seq_733,2018-01-01
seq_734,2018-01-01
seq_735,2020-05-05
seq_736,2020-03-06
seq_737,2020-06-17
seq_738,2019-09-01
seq_739,2019-09-01
seq_740,2019-09-01
seq_741,2020-06-02
seq_742,2020-10-13
seq_743,2020-10-28
seq_744,2020-09-01
seq_745,2020-10-28
seq_746,2020-07-17
seq_747,2020-08-19
seq_748,2021-02-15
seq_749,2021-01-19
seq_750,2021-01-11
seq_751,2018-08-24
seq_752,2020-06-04
seq_753,2020-02-05
seq_754,2020-05-05
seq_755,2020-02-13
seq_756,2020-06-09
seq_757,2020-05-11
seq_758,2020-11-25
seq_759,2020-06-15
seq_760,2019-11-15
seq_761,2019-10-17
seq_762,2020-03-19
seq_763,2019-10-01
seq_764,2021-03-11
seq_765,2020-10-06
seq_766,2019-08-05
seq_767,2020-01-21
seq_768,2020-08-31
seq_769,2020-12-01
seq_770,2020-01-30
seq_771,2018-02-06
seq_772,2018-01-30
seq_773,2019-07-30
seq_774,2019-03-27
seq_775,2020-07-13
seq_776,2021-11-18
seq_777,2021-11-23
seq_778,2021-07-17
seq_779,2021-06-10
seq_780,2021-05-14
seq_781,2019-11-02
seq_782,2019-11-12
seq_783,2018-12-03
seq_784,2019-12-04
seq_785,2018-11-08
seq_786,2020-12-01
seq_787,2018-10-05
seq_788,2019-11-14
seq_789,2019-11-16
seq_790,2019-05-30
seq_791,2018-11-20
seq_792,2020-11-23
seq_793,2020-11-19
seq_794,2020-11-18
seq_795,2020-11-02
seq_796,2020-10-20
seq_797,2020-10-15
seq_798,2020-02-07
seq_799,2020-01-25
seq_800,2021-09-10
seq_801,2020-12-14
seq_802,2020-01-19
seq_803,2020-02-12
seq_804,2021-09-08
seq_805,2022-01-20
seq_806,2022-02-02
seq_807,2022-01-01
seq_808,2020-09-21
seq_809,2020-01-10
seq_810,2022-08-11
seq_811,2022-11-28
seq_812,2003-02-12
seq_813,2005-02
seq_814,2011-04-07
seq_815,2011-10-06
seq_816,2011-10-20
seq_817,2012-01-12
seq_818,2011-06-28
seq_819,2012-10-18
seq_820,2011-03-18
seq_821,2012-08-02
seq_822,2012-06-22
seq_823,2010-03-25
seq_824,2014-06-05
seq_825,1985
seq_826,1982
seq_827,2018
seq_828,2016-12
seq_829,2019-01-22
seq_830,2020-01-14
seq_831,2020-02-03
seq_832,2020-04-14
seq_833,2020-02-11
seq_834,2019-07-05
seq_835,2019-08-08
seq_836,2019-06-04
seq_837,2019-08-07
seq_838,2020-01-20
seq_839,2021-08-31
seq_840,2021-10-13
seq_841,2021-03-19
seq_842,2022-06-23
seq_843,2022-06-16
