name,date
seq_205,2001-01-01
seq_206,2001-01-01
seq_207,2000-01-01
seq_208,1999-01-01
seq_209,2002-01-01
seq_210,2002-01-01
seq_211,2002-01-01
seq_212,2001-01-01
seq_213,2002-01-01
seq_214,1999-01-01
seq_215,2000-01-01
seq_216,2000-01-01
seq_217,2001-01-01
seq_218,2001-01-01
seq_219,2001-01-01
seq_220,2001-01-01
seq_221,2001-01-01
seq_222,2001-01-01
seq_223,2000-01-01
seq_224,2001-01-01
seq_225,2006-01-01
seq_226,2000-01-01
seq_227,1999-01-01
seq_228,1982-01-01
seq_229,1994-01-01
seq_230,1999-01-01
seq_231,1999-01-01
seq_232,1998-01-01
seq_233,1999-01-01
seq_234,1995-01-01
seq_235,2001-01-01
seq_236,2001-01-01
seq_237,1998-01-01
seq_238,1998-01-01
seq_239,1997-01-01
seq_240,1997-01-01
seq_241,1997-01-01
seq_242,2004-01-01
seq_243,1998-01-01
seq_244,2004-01-01
seq_245,2004-01-01
seq_246,2003-01-01
seq_247,2003-01-01
seq_248,2004-01-01
seq_249,1986-01-01
seq_250,1991-01-01
seq_251,1978-01-01
seq_252,1978-01-01
seq_253,1978-01-01
seq_254,1987-01-01
seq_255,1978-01-01
seq_256,1978-01-01
seq_257,1985-01-01
seq_258,1934-12-31
seq_259,1991-01-01
seq_260,1966-01-01
seq_261,1987-01-01
seq_262,1988-01-01
seq_263,1987-01-01
seq_264,1991-01-01
seq_265,1988-01-01
seq_266,1980-01-01
seq_267,1988-01-01
seq_268,2002-01-01
seq_269,2004-01-01
seq_270,2003-01-01
seq_271,2004-01-01
seq_272,2003-01-01
seq_273,2006-01-01
seq_274,2005-01-01
seq_275,2007-01-01
seq_276,1981-01-01
seq_277,2005-01-01
seq_278,2004-01-01
seq_279,2005-01-01
seq_280,2004-01-01
seq_281,2003-01-01
seq_282,2005-01-01
seq_283,2005-01-01
seq_284,2000-01-01
seq_285,2007-01-01
seq_286,2007-01-01
seq_287,2006-01-01
seq_288,2005-01-01
seq_289,2004-01-01
seq_290,2006-01-01
seq_291,2005-01-01
seq_292,2006-01-01
seq_293,1978-01-01
seq_294,1929-12-31
seq_295,1987-01-01
seq_296,1977-01-01
seq_297,1977-01-01
seq_298,2005-01-01
seq_299,2006-01-01
seq_300,2009-01-01
seq_301,2009-02-26
seq_302,2008-01-01
seq_303,2008-01-01
seq_304,2003-01-01
seq_305,2009-01-01
seq_306,2001-12-20
seq_307,2001-04-09
seq_308,1999-04-09
seq_309,2009-01-01
seq_310,2009-10-22
seq_311,2009-08-13
seq_312,2009-08-13
seq_313,2009-08-13
seq_314,2009-07-23
seq_315,2009-07-23
seq_316,2009-12-03
seq_317,2009-10-22
seq_318,2009-12-17
seq_319,2009-10-22
seq_320,2010-01-07
seq_321,2009-12-01
seq_322,2009-11-01
seq_323,2009-12-01
seq_324,2010-01-01
seq_325,2000-06-14
seq_326,1931-01-11
seq_327,1942-01-08
seq_328,1996-01-01
seq_329,2002-02-12
seq_330,2003-01-01
seq_331,2007-12-01
seq_332,2009-11-27
seq_333,2007-04-01
seq_334,2007-12-01
seq_335,2008-01-01
seq_336,2010-01-15
seq_337,2009-08-13
seq_338,2007-01-01
seq_339,2007-01-01
seq_340,2008-01-01
seq_341,2008-01-01
seq_342,2009-12-01
seq_343,2009-12-01
seq_344,2004-03-02
seq_345,2010-05-01
seq_346,2009-11-25
seq_347,2010-10-25
seq_348,1993-09-27
seq_349,2010-09-20
seq_350,2010-01-26
seq_351,2010-10-25
seq_352,1981-01-01
seq_353,2008-03-25
seq_354,2010-04-01
seq_355,2009-03-19
seq_356,2008-05-29
seq_357,2003-08-14
seq_358,2002-05-24
seq_359,2001-12-28
seq_360,2001-07-31
seq_361,2001-05-23
seq_362,2001-01-17
seq_363,2000-03-30
seq_364,2003-08-01
seq_365,1999-12-21
seq_366,2005-01-01
seq_367,2004-01-01
seq_368,2004-01-01
seq_369,2005-01-01
seq_370,2008-09-01
seq_371,2005-10-01
seq_372,2009-12-01
seq_373,2010-02-01
seq_374,2007-01-01
seq_375,2003-01-01
seq_376,2010-01-01
seq_377,2010-10-01
seq_378,2010-08-02
seq_379,2010-02-27
seq_380,2010-05-28
seq_381,2007-01-19
seq_382,2008-02-15
seq_383,2002-01-01
seq_384,2003-10-01
seq_385,2005-10-01
seq_386,2011-01-13
seq_387,2009-07-01
seq_388,2010-12-01
seq_389,2010-02-07
seq_390,2009-12-06
seq_391,2011-04-28
seq_392,2010-11-30
seq_393,2006-10-01
seq_394,2011-10-19
seq_395,2011-11-02
seq_396,2011-11-18
seq_397,2011-12-20
seq_398,2011-09-24
seq_399,2011-02-27
seq_400,2005-01-01
seq_401,2007-01-01
seq_402,2007-01-01
seq_403,2008-12-25
seq_404,1997-02-10
seq_405,2001-12-21
seq_406,1987-01-01
seq_407,1986-01-01
seq_408,2001-01-15
seq_409,2007-01-01
seq_410,2002-10-01
seq_411,2005-10-01
seq_412,1995-10-01
seq_413,2009-10-01
seq_414,2004-10-01
seq_415,2000-12-22
seq_416,2006-05-12
seq_417,1998-06-17
seq_418,2002-03-06
seq_419,2000-03-17
seq_420,2005-10-03
seq_421,1996-10-01
seq_422,2001-10-01
seq_423,2009-02-01
seq_424,2009-01-01
seq_425,2010-01-01
seq_426,2011-01-01
seq_427,2011-01-01
seq_428,2010-01-01
seq_429,2010-01-01
seq_430,2009-01-01
seq_431,2008-08-01
seq_432,2010-09-20
seq_433,2012-08-22
seq_434,2012-10-26
seq_435,2012-10-01
seq_436,2012-12-06
seq_437,2012-06-01
seq_438,2012-08-01
seq_439,2013-01-03
seq_440,2012-09-04
seq_441,2013-03-01
seq_442,2012-02-21
seq_443,2012-05-15
seq_444,2013-01-03
seq_445,2012-04-23
seq_446,2011-08-01
seq_447,2011-06-01
seq_448,2011-02-01
seq_449,2011-02-01
seq_450,2008-06-01
seq_451,2010-03-01
seq_452,2010-03-01
seq_453,2010-01-01
seq_454,2009-11-17
seq_455,2010-06-10
seq_456,2007-03-08
seq_457,2011-10-06
seq_458,2004-02-04
seq_459,2003-10-03
seq_460,2011-10-21
seq_461,2009-07-21
seq_462,2013-11-13
seq_463,2012-12-04
seq_464,2013-07-01
seq_465,1981-01-01
seq_466,1979-12-07
seq_467,2012-12-06
seq_468,2010-11-29
seq_469,2004-06-01
seq_470,2007-06-01
seq_471,2011-02-08
seq_472,2011-09-14
seq_473,2012-01-19
seq_474,2011-02-02
seq_475,2011-02-01
seq_476,2011-06-30
seq_477,2011-06-20
seq_478,2011-04-12
seq_479,2011-02-16
seq_480,2012-01-01
seq_481,2012-01-01
seq_482,2012-01-01
seq_483,2012-01-01
seq_484,2012-01-01
seq_485,2011-01-01
seq_486,2011-01-01
seq_487,2011-01-01
seq_488,2011-08-25
seq_489,2011-03-03
seq_490,2010-12-24
seq_491,2011-07-01
seq_492,2011-04-18
seq_493,2010-11-23
seq_494,2010-01-01
seq_495,2012-10-10
seq_496,2012-03-28
seq_497,2012-07-05
seq_498,2013-02-25
seq_499,2013-03-13
seq_500,2011-10-12
seq_501,2012-02-03
seq_502,2011-01-01
seq_503,2012-01-01
seq_504,2010-04-29
seq_505,2000-01-01
seq_506,2012-10-03
seq_507,2012-07-04
seq_508,2013-01-22
seq_509,2012-01-13
seq_510,2012-05-21
seq_511,2012-10-18
seq_512,2012-10-09
seq_513,2012-10-24
seq_514,2013-03-01
seq_515,2009-12-01
seq_516,2004-11-01
seq_517,2012-01-31
seq_518,2011-06-01
seq_519,2010-11-26
seq_520,2012-03-01
seq_521,2013-05-01
seq_522,2009-04-22
seq_523,2015-08-27
seq_524,2015-11-03
seq_525,2014-03-05
seq_526,2014-02-05
seq_527,2014-01-07
seq_528,2013-11-27
seq_529,2013-12-05
seq_530,2013-11-20
seq_531,2013-10-24
seq_532,2013-09-26
seq_533,2013-09-11
seq_534,2013-07-18
seq_535,2013-05-23
seq_536,2013-04-11
seq_537,2013-03-13
seq_538,2014-05-14
seq_539,2012-03-01
seq_540,2015-11-05
seq_541,2015-11-11
seq_542,2015-11-19
seq_543,2015-10-20
seq_544,2015-06-24
seq_545,2014-11-04
seq_546,2015-12-17
seq_547,2015-12-01
seq_548,2014-07-01
seq_549,2016-02-24
seq_550,2016-02-10
seq_551,2016-01-12
seq_552,2016-03-02
seq_553,2014-06-18
seq_554,2016-05-09
seq_555,2016-09-22
seq_556,2015-01-23
seq_557,2014-01-01
seq_558,2014-01-01
seq_559,2014-01-01
seq_560,2014-01-01
seq_561,2016-10-19
seq_562,2017-01-01
seq_563,2016-10-18
seq_564,2016-09-02
seq_565,2016-11-10
seq_566,2016-11-14
seq_567,2016-12-13
seq_568,2017-01-04
seq_569,2012-09-01
seq_570,2011-09-01
seq_571,2013-09-01
seq_572,2013-09-01
seq_573,2014-09-01
seq_574,2014-09-01
seq_575,2014-09-01
seq_576,2014-09-01
seq_577,2015-09-01
seq_578,2015-09-01
seq_579,2015-07-02
seq_580,2017-03-14
seq_581,2016-11-16
seq_582,2016-02-17
seq_583,2017-07-18
seq_584,2015-06-17
seq_585,2015-09-02
seq_586,2015-08-26
seq_587,2015-10-21
seq_588,2016-02-25
seq_589,2016-04-28
seq_590,2016-04-13
seq_591,2016-12-01
seq_592,2016-11-23
seq_593,2017-05-24
seq_594,2015-02-04
seq_595,2015-05-07
seq_596,2017-08-03
seq_597,2017-08-22
seq_598,2017-08-28
seq_599,2012-02-01
seq_600,2017-10-30
seq_601,2017-12-20
seq_602,2015-04-12
seq_603,2011-10-20
seq_604,2014-01-15
seq_605,2012-08-04
seq_606,2017-01-17
seq_607,2017-11-22
seq_608,2017-04-01
seq_609,2014-10-08
seq_610,2014-06-04
seq_611,2017-06-09
seq_612,2017-09-11
seq_613,2016-05-23
seq_614,2016-11-15
seq_615,2016-09-01
seq_616,2015-10-06
seq_617,2015-03-23
seq_618,2014-09-01
seq_619,2016-05-09
seq_620,2016-04-19
seq_621,2006-02-24
seq_622,2006-01-27
seq_623,2006-01-13
seq_624,2001-08-01
seq_625,1999-08-01
seq_626,1987-08-01
seq_627,2016-02-25
seq_628,2016-06-07
seq_629,2013-01-23
seq_630,2008-06-19
seq_631,2006-08-02
seq_632,2008-04-22
seq_633,2007-04-03
seq_634,2006-09-11
seq_635,2006-02-20
seq_636,1998-08-01
seq_637,1995-08-01
seq_638,2015-01-21
seq_639,2011-08-15
seq_640,2010-10-21
seq_641,2010-10-04
seq_642,2010-02-24
seq_643,2016-12-01
seq_644,2015-10-29
seq_645,2015-05-26
seq_646,2014-12-22
seq_647,2014-01-21
seq_648,2013-12-11
seq_649,2013-02-26
seq_650,2013-02-15
seq_651,2012-03-29
seq_652,2012-02-14
seq_653,2012-01-23
seq_654,2012-03-20
seq_655,2011-11-02
seq_656,2015-10-19
seq_657,2014-05-13
seq_658,2014-04-24
seq_659,2013-11-14
seq_660,2013-09-09
seq_661,2017-01-01
seq_662,2017-01-01
seq_663,2016-01-01
seq_664,2015-01-01
seq_665,2017-01-01
seq_666,2014-01-01
seq_667,2017-01-01
seq_668,2017-01-01
seq_669,2015-01-01
seq_670,2017-01-01
seq_671,2014-01-01
seq_672,2016-01-01
seq_673,2017-01-01
seq_674,2016-01-01
seq_675,2016-10-12
seq_676,2017-02-22
seq_677,2013-04-01
seq_678,2015-01-01
seq_679,2015-01-01
seq_680,2016-01-01
seq_681,2017-11-02
seq_682,2017-03-13
seq_683,2017-04-05
seq_684,2017-07-17
seq_685,2017-12-28
seq_686,2017-07-18
seq_687,2017-04-25
seq_688,2017-04-13
seq_689,2017-03-10
seq_690,2017-02-14
seq_691,2017-01-09
seq_692,2018-10-09
seq_693,2018-10-04
seq_694,2018-12-10
seq_695,2018-10-08
seq_696,2019-06-04
seq_697,2019-03-18
seq_698,2019-01-23
seq_699,2018-08-22
seq_700,2019-07-01
seq_701,2018-01-01
seq_702,2019-06-12
seq_703,2019-04-22
seq_704,2019-06-28
seq_705,2019-08-29
seq_706,2019-06-28
seq_707,2018-10-17
seq_708,2019-05-09
seq_709,2019-03-06
seq_710,2019-09-24
seq_711,2018-03-13
seq_712,2018-10-29
seq_713,2018-06-28
seq_714,2018-06-06
seq_715,2018-01-03
seq_716,2019-12-04
seq_717,2018-07-18
seq_718,2020-02-12
seq_719,2018-11-01
seq_720,2018-10-01
seq_721,2018-09-01
seq_722,2018-06-01
seq_723,2018-01-01
seq_724,2018-01-01
seq_725,2018-01-01
seq_726,2018-01-01
seq_727,2018-01-01
seq_728,2018-01-01
seq_729,2018-01-01
seq_730,2020-05-05
seq_731,2020-05-14
seq_732,2019-09-01
seq_733,2020-05-21
seq_734,2020-06-10
seq_735,2020-08-17
seq_736,2020-10-12
seq_737,2019-06-01
seq_738,2018-08-24
seq_739,2020-11-25
seq_740,2021-01-29
seq_741,2019-12-19
seq_742,2020-08-11
seq_743,2020-02-05
seq_744,2020-02-13
seq_745,2020-06-09
seq_746,2019-08-21
seq_747,2020-05-11
seq_748,2019-10-17
seq_749,2020-05-18
seq_750,2020-03-19
seq_751,2019-10-01
seq_752,2020-04-15
seq_753,2020-02-21
seq_754,2019-12-04
seq_755,2019-04-26
seq_756,2020-04-30
seq_757,2020-04-13
seq_758,2020-10-06
seq_759,2020-09-22
seq_760,2019-08-05
seq_761,2020-08-31
seq_762,2020-02-12
seq_763,2019-12-10
seq_764,2020-12-01
seq_765,2019-07-17
seq_766,2019-03-27
seq_767,2019-03-20
seq_768,2019-04-17
seq_769,2019-06-02
seq_770,2020-07-13
seq_771,2020-06-30
seq_772,2020-03-24
seq_773,2021-11-18
seq_774,2021-11-23
seq_775,2021-09-17
seq_776,2022-03-17
seq_777,2019-11-16
seq_778,2019-11-02
seq_779,2022-03-01
seq_780,2019-11-15
seq_781,2019-03-29
seq_782,2019-01-23
seq_783,2019-10-10
seq_784,2019-08-08
seq_785,2018-11-20
seq_786,2018-10-31
seq_787,2020-11-25
seq_788,2020-11-23
seq_789,2020-11-19
seq_790,2020-11-10
seq_791,2020-10-16
seq_792,2020-10-01
seq_793,2020-09-23
seq_794,2020-03-16
seq_795,2020-03-03
seq_796,2020-02-07
seq_797,2021-09-16
seq_798,2021-09-22
seq_799,2021-09-21
seq_800,2021-07-27
seq_801,2021-08-13
seq_802,2021-08-30
seq_803,2021-07-26
seq_804,2021-08-10
seq_805,2021-07-14
seq_806,2020-11-12
seq_807,2019-12-19
seq_808,2020-11-05
seq_809,2022-03-01
seq_810,2022-03-01
seq_811,2022-02-01
seq_812,2020-04-30
seq_813,2011-12-10
seq_814,2003
seq_815,2003
seq_816,2011-08-18
seq_817,2011-10-27
seq_818,2011-11-10
seq_819,2011-11-10
seq_820,2011-08-18
seq_821,2011-10-20
seq_822,2012-01-12
seq_823,2012-09-13
seq_824,2010-09-27
seq_825,2012-10-18
seq_826,2012-09-14
seq_827,2013-01-08
seq_828,2018-03-28
seq_829,1991
seq_830,2016-12
seq_831,2020-01-06
seq_832,2018-10-04
seq_833,2019-03-18
seq_834,2019-06-04
seq_835,2020-05-05
seq_836,2020-01-28
seq_837,2019-06-25
seq_838,2017-07-03
seq_839,2019-12-06
seq_840,2020-01-10
seq_841,2020-11-28
