#node	date	numeric date
NODE_0000156	1947-11-14	1947.868579
NODE_0000157	1980-01-27	1980.073251
seq_376	2014-12-22	2014.973973
NODE_0000158	1992-09-08	1992.686319
seq_370	2014-12-12	2014.946575
NODE_0000159	1999-01-28	1999.074272
seq_005	2002-01-01	2002.001370
seq_371	2014-12-05	2014.927397
NODE_0000160	1962-07-03	1962.502974
NODE_0000161	1962-07-03	1962.502974
seq_550	2013-04-01	2013.247945
NODE_0000162	1967-04-15	1967.287255
seq_062	2007-01-01	2007.001370
NODE_0000163	1967-04-15	1967.287255
NODE_0000164	1974-09-08	1974.687503
seq_157	2011-02-27	2011.157534
NODE_0000165	1977-02-12	1977.117466
seq_118	2003-09-28	2003.741096
seq_310	1996-01-01	1996.001366
NODE_0000166	1972-10-30	1972.830135
seq_114	1993-09-27	1993.738356
NODE_0000167	1979-09-04	1979.674951
seq_008	1984-01-01	1984.001366
NODE_0000168	1980-03-21	1980.221015
seq_487	1987-08-01	1987.582192
NODE_0000169	1981-06-16	1981.455393
NODE_0000170	1985-11-16	1985.876167
seq_079	1995-01-01	1995.001370
seq_165	1998-10-01	1998.749315
NODE_0000171	1983-06-25	1983.481701
seq_166	1995-10-01	1995.749315
NODE_0000172	1985-10-16	1985.789698
NODE_0000173	1986-05-12	1986.361194
seq_486	1997-08-01	1997.582192
seq_495	1995-08-01	1995.582192
NODE_0000174	1985-11-18	1985.880392
NODE_0000175	1987-12-01	1987.917279
seq_171	1994-02-07	1994.102740
NODE_0000176	1988-05-16	1988.371879
seq_078	1998-01-01	1998.001370
seq_169	2006-05-12	2006.360274
NODE_0000178	1988-02-25	1988.152258
seq_174	2006-03-13	2006.195890
NODE_0000179	1989-05-05	1989.341220
seq_161	1997-02-10	1997.110959
seq_175	1998-03-04	1998.171233
NODE_0000181	1990-07-28	1990.571315
NODE_0000182	1991-08-02	1991.585451
seq_163	2001-01-15	2001.039726
seq_296	2004-11-01	2004.834699
NODE_0000183	1993-04-15	1993.284999
seq_168	1998-11-19	1998.883562
NODE_0000184	1996-08-22	1996.639635
seq_170	2006-05-05	2006.341096
NODE_0000185	2000-10-01	2000.748938
seq_172	2005-04-08	2005.267123
NODE_0000186	2001-10-30	2001.828336
seq_179	2008-12-25	2008.982240
NODE_0000187	2002-06-24	2002.477005
seq_284	2013-08-21	2013.636986
seq_295	2012-07-16	2012.539617
NODE_0000189	1986-02-04	1986.095517
NODE_0000190	1990-02-22	1990.144024
seq_138	1994-01-01	1994.001370
seq_146	2003-10-01	2003.749315
NODE_0000191	1986-08-15	1986.619199
NODE_0000193	1991-06-23	1991.476545
seq_077	1993-01-01	1993.001370
seq_271	1993-01-01	1993.001370
NODE_0000194	1988-06-28	1988.490943
seq_056	2005-01-01	2005.001370
NODE_0000195	1988-11-07	1988.850729
seq_057	2005-01-01	2005.001370
NODE_0000196	1989-07-18	1989.543746
NODE_0000197	1992-04-25	1992.315693
seq_052	2005-01-01	2005.001370
NODE_0000198	1996-03-30	1996.243879
seq_050	2005-01-01	2005.001370
seq_149	2009-07-01	2009.497260
NODE_0000199	1991-05-20	1991.382042
seq_054	2004-01-01	2004.001366
NODE_0000200	1992-12-27	1992.986645
seq_055	2003-01-01	2003.001370
NODE_0000201	1993-05-09	1993.352907
seq_051	2004-01-01	2004.001366
NODE_0000202	1994-08-14	1994.616651
seq_207	2009-01-15	2009.039726
NODE_0000203	1999-01-10	1999.026178
seq_053	2004-01-01	2004.001366
seq_208	2009-11-17	2009.878082
NODE_0000204	1987-12-25	1987.981401
NODE_0000205	1999-01-01	1999.001370
seq_699	2003-01-01	2003.000000
seq_762	1999-01-01	1999.001370
NODE_0000206	1988-03-31	1988.247805
NODE_0000207	1988-10-03	1988.756181
seq_511	2013-02-26	2013.154795
NODE_0000208	1993-03-29	1993.238759
seq_554	2013-01-01	2013.001370
NODE_0000209	1994-08-24	1994.646352
seq_177	2001-10-01	2001.749315
seq_269	2010-01-01	2010.001370
NODE_0000210	1989-10-29	1989.825440
seq_256	2012-01-01	2012.001366
NODE_0000211	1998-07-20	1998.548657
NODE_0000212	1999-09-05	1999.677299
seq_542	2016-01-01	2016.001366
seq_544	2016-01-01	2016.001366
NODE_0000213	1998-10-22	1998.805931
seq_204	2012-02-21	2012.140710
NODE_0000216	2001-07-07	2001.512520
seq_539	2014-01-01	2014.001370
NODE_0000217	2004-08-10	2004.607368
seq_528	2013-09-09	2013.689041
seq_540	2017-01-01	2017.001370
NODE_0000218	2000-07-04	2000.507648
NODE_0000219	2000-08-09	2000.606439
seq_280	2010-04-29	2010.324658
NODE_0000220	2005-02-07	2005.102691
seq_514	2012-03-20	2012.217213
seq_534	2015-01-01	2015.001370
NODE_0000221	2000-11-13	2000.867554
seq_555	2013-01-01	2013.001370
NODE_0000222	2005-09-19	2005.717551
seq_532	2016-01-01	2016.001366
seq_533	2014-01-01	2014.001370
NODE_0000223	1998-12-13	1998.950415
NODE_0000225	1999-03-10	1999.188465
NODE_0000226	1999-06-30	1999.495121
seq_257	2012-01-01	2012.001366
seq_301	2012-03-01	2012.165301
NODE_0000227	2000-06-26	2000.484958
seq_472	2014-09-01	2014.667123
seq_717	2016-12-01	2016.916667
NODE_0000228	1999-02-11	1999.112520
NODE_0000229	1999-06-20	1999.467152
NODE_0000230	2007-01-29	2007.079407
seq_536	2014-01-01	2014.001370
NODE_0000231	2007-07-28	2007.571254
seq_401	2015-09-01	2015.667123
seq_488	2017-07-01	2017.497260
NODE_0000232	2000-02-21	2000.139738
seq_553	2013-01-01	2013.001370
NODE_0000233	2003-06-19	2003.463639
seq_516	2010-10-21	2010.804110
seq_531	2013-01-01	2013.001370
NODE_0000234	1999-06-20	1999.465757
NODE_0000235	2001-12-18	2001.962979
seq_396	2014-09-01	2014.667123
seq_515	2011-11-02	2011.836986
NODE_0000236	1999-07-25	1999.564140
seq_619	2018-01-01	2018.001370
NODE_0000237	2001-03-05	2001.175175
seq_258	2012-01-01	2012.001366
NODE_0000238	2003-01-15	2003.040558
seq_527	2014-01-08	2014.020548
NODE_0000239	2003-04-13	2003.280154
seq_259	2011-01-01	2011.001370
NODE_0000240	2004-10-09	2004.772670
seq_071	2009-02-26	2009.154795
seq_115	2010-01-26	2010.069863
NODE_0000241	1999-03-06	1999.177354
seq_535	2017-01-01	2017.001370
NODE_0000243	2002-04-09	2002.268703
seq_541	2014-01-01	2014.001370
NODE_0000244	2005-07-17	2005.541378
seq_379	2014-01-01	2014.001370
seq_543	2017-01-01	2017.001370
NODE_0000245	2005-11-09	2005.857315
NODE_0000246	2011-09-25	2011.733164
seq_537	2015-01-01	2015.001370
seq_538	2013-01-01	2013.001370
NODE_0000247	2006-06-04	2006.422438
NODE_0000248	2009-11-13	2009.868491
seq_484	2017-03-22	2017.220548
NODE_0000249	2010-07-28	2010.571121
seq_478	2017-06-29	2017.491781
NODE_0000250	2011-05-21	2011.384290
seq_603	2019-03-01	2019.163014
NODE_0000251	2016-03-10	2016.191184
seq_590	2018-01-15	2018.039726
seq_601	2018-11-06	2018.847945
NODE_0000252	2009-06-08	2009.433117
seq_471	2015-03-23	2015.223288
NODE_0000253	2019-07-26	2019.566791
seq_620	2020-05-05	2020.342896
NODE_0000254	2019-09-10	2019.691908
NODE_0000255	2020-01-31	2020.082078
seq_644	2020-06-09	2020.438525
seq_948	2021-08-18	2021.628767
NODE_0000256	2020-02-01	2020.086861
seq_642	2020-05-05	2020.342896
seq_643	2020-02-13	2020.118852
seq_652	2020-10-06	2020.763661
NODE_0000258	1988-09-23	1988.728658
NODE_0000259	1988-11-27	1988.907090
seq_082	1999-04-09	1999.269863
NODE_0000260	1990-09-06	1990.681290
seq_007	1998-01-01	1998.001370
NODE_0000261	1996-03-07	1996.182269
NODE_0000262	2000-06-12	2000.448058
seq_143	2010-02-27	2010.157534
NODE_0000263	2009-07-23	2009.558136
seq_456	2013-11-20	2013.886301
NODE_0000264	2010-09-23	2010.726960
seq_563	2015-11-17	2015.878082
seq_875	2013-12-27	2013.987671
NODE_0000265	1997-09-06	1997.680250
NODE_0000266	2002-09-08	2002.686245
seq_087	2009-11-05	2009.845205
seq_551	2013-04-01	2013.247945
NODE_0000267	1999-01-18	1999.049216
seq_088	2009-07-23	2009.557534
NODE_0000268	2004-11-22	2004.892209
NODE_0000269	2005-06-18	2005.460960
seq_072	2007-01-01	2007.001370
NODE_0000270	2005-09-01	2005.665848
seq_086	2009-12-17	2009.960274
seq_081	2007-12-18	2007.963014
NODE_0000272	2005-10-11	2005.777840
seq_059	2007-11-15	2007.872603
seq_080	2009-01-12	2009.031507
NODE_0000273	2009-07-15	2009.536383
seq_428	2017-12-05	2017.927397
NODE_0000274	2009-09-21	2009.723163
seq_866	2012-12-12	2012.946721
NODE_0000275	2010-12-06	2010.930994
seq_853	2011-01-10	2011.026027
NODE_0000364	2011-01-04	2011.009589
seq_858	2011-01-04	2011.009589
seq_852	2011-01-04	2011.009589
NODE_0000277	1990-04-24	1990.311527
NODE_0000278	1992-10-05	1992.760305
seq_002	2001-01-01	2001.001370
NODE_0000279	1995-09-14	1995.702047
seq_147	2003-01-01	2003.001370
seq_159	2002-01-01	2002.001370
NODE_0000280	1991-05-18	1991.377639
NODE_0000281	1991-12-02	1991.920456
seq_001	2002-01-01	2002.001370
NODE_0000282	1998-06-06	1998.428687
seq_044	2002-01-01	2002.001370
seq_491	2004-01-01	2004.001366
NODE_0000283	1991-11-06	1991.849107
NODE_0000284	1994-12-07	1994.931651
seq_047	2003-01-01	2003.001370
seq_074	2003-01-01	2003.001370
NODE_0000285	1993-09-20	1993.718423
seq_058	2003-01-01	2003.001370
NODE_0000286	1996-06-17	1996.460630
seq_068	2005-12-13	2005.949315
NODE_0000287	1998-06-04	1998.423695
seq_517	2008-04-08	2008.269126
NODE_0000288	1998-08-09	1998.604662
seq_183	2009-01-01	2009.001370
NODE_0000289	1998-10-13	1998.782284
seq_431	2017-12-20	2017.968493
NODE_0000290	1998-11-25	1998.898870
seq_073	2004-01-01	2004.001366
NODE_0000322	1999-02-07	1999.102308
seq_504	2008-09-24	2008.730874
NODE_0000323	1999-07-04	1999.506468
seq_046	2003-01-01	2003.001370
seq_502	2009-08-05	2009.593151
NODE_0000325	1999-08-12	1999.611267
seq_501	2010-01-11	2010.028767
NODE_0000326	2000-11-20	2000.887579
NODE_0000327	2001-07-04	2001.504733
seq_286	2012-01-13	2012.034153
seq_287	2012-05-21	2012.386612
NODE_0000328	2001-12-18	2001.961715
seq_158	2009-01-01	2009.001370
NODE_0000329	2002-01-22	2002.059942
seq_369	2013-01-01	2013.001370
NODE_0000330	2002-02-16	2002.127733
seq_084	2009-01-01	2009.001370
seq_497	2011-08-15	2011.620548
NODE_0000332	2000-08-11	2000.612006
seq_500	2010-08-05	2010.593151
NODE_0000333	2003-11-18	2003.880228
seq_474	2017-02-24	2017.149315
NODE_0000334	2005-06-19	2005.463467
seq_267	2011-03-09	2011.184932
NODE_0000335	2006-10-16	2006.789439
seq_085	2009-01-01	2009.001370
NODE_0000336	2008-08-01	2008.584513
NODE_0000337	2018-04-25	2018.314184
seq_747	2020-03-18	2020.211749
NODE_0000338	2019-06-20	2019.466283
seq_606	2019-09-24	2019.730137
seq_933	2019-09-24	2019.730137
NODE_0000340	2019-12-24	2019.979259
seq_745	2021-08-31	2021.664384
NODE_0000341	2020-09-23	2020.727644
seq_672	2020-11-02	2020.837432
seq_673	2020-11-02	2020.837432
NODE_0000342	2012-06-13	2012.448272
NODE_0000343	2013-04-13	2013.281458
seq_668	2019-10-24	2019.812329
seq_746	2021-11-30	2021.913699
NODE_0000344	2012-07-19	2012.546649
seq_945	2021-04-19	2021.297260
NODE_0000345	2013-05-20	2013.381116
seq_676	2020-03-03	2020.170765
NODE_0000346	2013-10-16	2013.789578
seq_639	2019-12-19	2019.965753
NODE_0000347	2013-12-01	2013.917557
seq_692	2022-03-01	2022.163014
seq_694	2022-02-01	2022.086301
NODE_0000291	1999-01-03	1999.007914
NODE_0000293	1999-06-22	1999.472928
seq_261	2011-05-05	2011.341096
NODE_0000294	2000-12-09	2000.937340
seq_281	2012-05-15	2012.370219
seq_494	2007-04-03	2007.253425
NODE_0000295	1999-06-30	1999.493269
seq_251	2012-01-30	2012.080601
NODE_0000296	1999-09-03	1999.672245
seq_493	2007-08-21	2007.636986
NODE_0000297	2001-03-31	2001.244924
seq_274	2013-02-25	2013.152055
seq_277	2011-01-01	2011.001370
NODE_0000299	2001-07-08	2001.516808
NODE_0000300	2003-12-16	2003.956807
seq_297	2012-01-31	2012.083333
seq_737	2017-07-27	2017.568493
NODE_0000301	2010-04-04	2010.255995
seq_480	2017-05-19	2017.379452
seq_595	2018-10-19	2018.798630
NODE_0000303	1999-09-17	1999.710352
NODE_0000304	2006-01-06	2006.015550
seq_254	2011-02-16	2011.127397
NODE_0000305	2008-12-02	2008.918902
seq_649	2020-03-19	2020.214481
seq_657	2019-04-17	2019.291781
NODE_0000306	2000-04-15	2000.289217
seq_492	2007-11-28	2007.908219
NODE_0000307	2000-12-24	2000.980398
seq_398	2014-09-01	2014.667123
NODE_0000308	2007-01-20	2007.053285
seq_264	2011-03-03	2011.168493
NODE_0000309	2007-03-19	2007.213504
seq_282	2013-04-11	2013.275342
seq_962	2022-10-01	2022.749315
NODE_0000310	1999-08-10	1999.607725
NODE_0000311	2004-10-06	2004.764919
seq_847	2008-11-12	2008.864754
NODE_0000312	2005-06-28	2005.490381
seq_656	2019-03-27	2019.234247
NODE_0000313	2009-11-19	2009.883916
seq_592	2018-02-09	2018.108219
NODE_0000314	2010-07-24	2010.561495
seq_253	2011-07-01	2011.497260
seq_475	2017-03-23	2017.223288
NODE_0000315	2007-02-24	2007.149329
seq_272	2012-09-13	2012.700820
NODE_0000316	2010-09-17	2010.709931
seq_482	2016-01-28	2016.075137
NODE_0000317	2015-01-12	2015.031723
seq_596	2019-03-01	2019.163014
NODE_0000318	2015-03-04	2015.170648
seq_477	2017-11-10	2017.858904
seq_591	2018-02-15	2018.124658
NODE_0000320	2015-07-20	2015.549396
seq_594	2018-04-21	2018.302740
seq_963	2022-10-17	2022.793151
NODE_0000349	2000-01-16	2000.042084
seq_045	2004-01-01	2004.001366
NODE_0000350	2000-02-22	2000.144576
NODE_0000351	2001-03-16	2001.204181
seq_405	2017-07-18	2017.543836
seq_503	2009-02-26	2009.154795
NODE_0000352	2000-04-05	2000.261729
seq_399	2014-09-01	2014.667123
NODE_0000400	2001-09-11	2001.693338
seq_600	2018-02-28	2018.160274
NODE_0000401	2002-03-09	2002.184189
seq_278	2011-01-01	2011.001370
NODE_0000402	2008-12-01	2008.917239
seq_599	2018-04-10	2018.272603
NODE_0000403	2009-11-18	2009.880841
seq_273	2012-07-05	2012.509563
seq_646	2019-10-17	2019.793151
NODE_0000386	2000-12-19	2000.965980
NODE_0000387	2002-08-23	2002.641646
seq_499	2010-08-23	2010.642466
NODE_0000388	2004-06-04	2004.425402
seq_255	2012-01-01	2012.001366
seq_508	2015-05-21	2015.384932
NODE_0000389	2002-02-21	2002.141213
NODE_0000390	2006-04-14	2006.284401
seq_496	2011-10-14	2011.784932
seq_851	2010-10-21	2010.804110
NODE_0000391	2003-07-31	2003.580525
seq_545	2016-10-12	2016.780055
seq_546	2017-02-22	2017.143836
NODE_0000393	2000-06-08	2000.434584
seq_266	2010-12-24	2010.979452
NODE_0000394	2002-11-29	2002.911115
seq_290	2012-10-24	2012.812842
NODE_0000395	2003-02-24	2003.150247
NODE_0000396	2007-08-19	2007.632358
seq_476	2017-05-04	2017.338356
seq_597	2018-12-19	2018.965753
NODE_0000397	2003-03-19	2003.211027
seq_181	2011-01-01	2011.001370
NODE_0000398	2005-02-14	2005.123037
seq_294	2012-12-04	2012.924863
seq_519	2015-08-12	2015.612329
NODE_0000353	2000-06-19	2000.465110
NODE_0000355	2000-12-12	2000.946368
seq_203	2013-03-01	2013.163014
seq_513	2012-01-23	2012.061475
NODE_0000356	2001-03-11	2001.190101
seq_184	2009-01-01	2009.001370
NODE_0000357	2002-05-20	2002.381740
seq_283	2012-10-03	2012.755464
seq_669	2018-11-20	2018.886301
NODE_0000358	2002-03-04	2002.170148
