#node	date	numeric date
seq_421	2016-12-27	2016.987705
NODE_0000078	2006-04-13	2006.280234
seq_274	2012-04-20	2012.301913
NODE_0000079	2006-10-18	2006.794949
seq_276	2012-07-05	2012.509563
seq_280	2012-02-03	2012.091530
NODE_0000080	2001-07-02	2001.499212
seq_371	2006-08-02	2006.584932
NODE_0000081	2002-11-28	2002.908307
NODE_0000082	2003-05-03	2003.336114
seq_281	2011-06-15	2011.453425
NODE_0000083	2004-11-02	2004.837209
seq_277	2013-02-25	2013.152055
NODE_0000084	2005-12-13	2005.949224
seq_199	2007-10-01	2007.749315
seq_283	2011-11-14	2011.869863
NODE_0000085	2005-02-20	2005.138197
NODE_0000086	2006-01-19	2006.050810
seq_209	2010-01-01	2010.001370
seq_285	2010-04-29	2010.324658
NODE_0000087	2006-09-30	2006.747269
seq_124	2007-01-01	2007.001370
NODE_0000089	2006-11-19	2006.882544
seq_348	2015-07-07	2015.513699
NODE_0000091	2007-03-08	2007.183555
seq_275	2012-09-13	2012.700820
seq_279	2012-07-31	2012.580601
NODE_0000093	2008-03-08	2008.183991
seq_278	2011-10-12	2011.779452
seq_325	2011-09-01	2011.667123
NODE_0000094	2007-02-14	2007.122147
seq_282	2012-01-01	2012.001366
seq_284	2011-04-12	2011.278082
NODE_0000095	2010-02-20	2010.137036
NODE_0000096	2011-03-13	2011.196955
seq_310	2014-01-01	2014.001370
seq_311	2013-01-01	2013.001370
NODE_0000098	2011-04-12	2011.278335
seq_295	2014-08-26	2014.650685
NODE_0000099	2013-04-01	2013.248082
seq_346	2017-09-19	2017.716438
seq_405	2020-11-02	2020.837432
NODE_0000100	2012-03-02	2012.167000
seq_327	2015-09-01	2015.667123
NODE_0000101	2012-04-22	2012.306107
seq_096	--	--
seq_240	2013-07-01	2013.497260
seq_242	2013-11-01	2013.834247
NODE_0000104	2012-07-07	2012.515861
seq_241	2013-09-01	2013.667123
seq_326	2015-09-01	2015.667123
NODE_0000038	1973-08-05	1973.592308
seq_034	1975-01-01	1975.001370
NODE_0000033	1974-01-03	1974.007737
NODE_0000034	1976-01-01	1976.001366
seq_036	1977-01-01	1977.001370
seq_028	1976-01-01	1976.001366
NODE_0000036	1976-08-19	1976.631166
seq_139	--	--
seq_100	1977-01-01	1977.001370
seq_141	1977-01-01	1977.001370
NODE_0000031	1976-10-05	1976.760432
NODE_0000032	1977-10-29	1977.826135
seq_033	1978-01-01	1978.001370
seq_099	1980-01-01	1980.001366
NODE_0000027	1979-07-15	1979.536662
NODE_0000028	1981-08-26	1981.651333
seq_037	1982-01-01	1982.001370
NODE_0000029	1991-01-05	1991.012008
seq_125	2002-11-29	2002.910959
NODE_0000030	1994-09-24	1994.729421
seq_120	2004-01-01	2004.001366
seq_239	2013-10-18	2013.795890
NODE_0000024	1982-09-17	1982.711072
seq_027	1983-01-01	1983.001370
NODE_0000026	1987-01-01	1987.001370
seq_113	1987-01-01	1987.001370
seq_369	1987-08-01	1987.582192
NODE_0000023	1983-08-20	1983.635154
seq_029	1985-01-01	1985.001370
NODE_0000021	1984-06-26	1984.485165
NODE_0000022	1985-01-01	1985.000000
seq_147	1985-01-01	1985.001370
seq_422	1985-01-01	1985.000000
NODE_0000018	1985-10-30	1985.828310
NODE_0000019	1987-02-21	1987.139751
seq_146	2004-01-01	2004.001366
NODE_0000020	1987-11-05	1987.844689
seq_012	1988-01-01	1988.001366
seq_013	1988-01-01	1988.001366
NODE_0000017	1987-02-07	1987.103181
seq_031	1988-01-01	1988.001366
NODE_0000016	1989-05-28	1989.405334
seq_290	2012-08-06	2012.596995
NODE_0000015	1992-03-16	1992.207219
seq_045	1992-11-01	1992.834699
NODE_0000014	1992-04-13	1992.282314
seq_026	1993-01-01	1993.001370
NODE_0000012	1994-02-24	1994.148935
NODE_0000013	1994-04-19	1994.297195
seq_004	1995-01-01	1995.001370
seq_030	1996-01-15	1996.039617
NODE_0000001	1994-04-04	1994.255180
NODE_0000002	1995-01-05	1995.011220
seq_007	1996-01-01	1996.001366
NODE_0000003	1995-02-21	1995.139787
NODE_0000004	1996-03-29	1996.240526
seq_131	2007-01-01	2007.001370
NODE_0000005	2011-01-25	2011.065812
seq_286	2013-03-21	2013.217808
seq_349	2013-04-21	2013.302740
NODE_0000006	1995-03-21	1995.218731
seq_032	1996-01-22	1996.058743
NODE_0000007	1998-05-23	1998.390768
NODE_0000008	1998-07-19	1998.547531
seq_086	--	--
NODE_0000009	2004-11-30	2004.913987
seq_133	2006-01-01	2006.001370
seq_134	2005-01-01	2005.001370
NODE_0000010	1998-11-28	1998.909168
seq_107	1999-01-01	1999.001370
NODE_0000011	1998-12-18	1998.962934
seq_108	1999-01-01	1999.001370
seq_109	1999-01-01	1999.001370
NODE_0000000	1994-05-05	1994.341502
seq_001	1995-01-01	1995.001370
NODE_0000105	1995-07-26	1995.566701
seq_110	1997-01-01	1997.001370
NODE_0000106	1995-12-29	1995.992147
seq_084	2018-09-13	2018.700000
NODE_0000107	1996-08-18	1996.630487
NODE_0000108	2012-04-15	2012.287171
seq_351	2012-07-20	2012.550546
seq_352	2016-09-12	2016.698087
NODE_0000109	1997-12-14	1997.951026
NODE_0000110	2006-10-02	2006.753251
seq_203	2011-01-01	2011.001370
seq_255	2013-11-30	2013.913699
NODE_0000111	1999-10-27	1999.819413
NODE_0000112	2009-09-16	2009.708430
seq_219	2012-01-09	2012.023224
NODE_0000113	2010-06-13	2010.448130
seq_376	2017-06-01	2017.415068
seq_407	2018-02-19	2018.135616
NODE_0000114	2000-12-19	2000.964775
NODE_0000115	2001-02-13	2001.119231
seq_129	2004-09-19	2004.717213
NODE_0000116	2001-05-31	2001.411251
seq_127	2005-01-01	2005.001370
NODE_0000117	2004-08-09	2004.606323
seq_183	2009-07-01	2009.497260
seq_184	2008-06-01	2008.416667
NODE_0000118	2002-07-28	2002.571964
seq_222	2009-11-17	2009.878082
NODE_0000119	2010-06-29	2010.492223
NODE_0000120	2010-09-10	2010.692014
seq_217	2012-03-15	2012.203552
seq_218	2012-03-15	2012.203552
NODE_0000121	2013-12-25	2013.980927
seq_309	2015-07-01	2015.497260
seq_366	2017-12-01	2017.916438
NODE_0000124	1996-01-31	1996.082876
NODE_0000125	1996-04-09	1996.272192
seq_115	2006-01-01	2006.001370
NODE_0000126	1997-06-25	1997.481923
NODE_0000127	2011-10-06	2011.762757
seq_291	2012-07-10	2012.523224
seq_401	2020-05-11	2020.359290
NODE_0000128	2001-09-03	2001.673521
seq_426	2019-03-18	2019.209589
NODE_0000129	2006-01-11	2006.029308
NODE_0000130	2011-03-12	2011.194376
seq_374	2014-04-01	2014.247945
NODE_0000131	2014-09-02	2014.669891
seq_372	2017-08-30	2017.661644
seq_428	2020-05-05	2020.342896
NODE_0000132	2009-01-10	2009.026396
NODE_0000133	2009-11-08	2009.853116
seq_375	2014-08-01	2014.582192
NODE_0000134	2015-03-04	2015.171593
seq_087	2021-07-31	2021.579452
seq_429	2019-08-27	2019.653425
NODE_0000135	2009-02-16	2009.127899
seq_427	2020-04-14	2020.285519
NODE_0000136	2009-08-28	2009.657306
seq_269	2011-11-10	2011.858904
seq_373	2017-09-28	2017.741096
NODE_0000137	1997-04-22	1997.306354
seq_003	1998-01-01	1998.001370
NODE_0000138	1997-05-18	1997.377249
seq_002	1998-01-01	1998.001370
NODE_0000139	1997-07-07	1997.514275
seq_268	2013-02-01	2013.086301
NODE_0000140	1997-10-29	1997.825988
NODE_0000141	1999-07-03	1999.503480
seq_205	2009-08-07	2009.598630
NODE_0000142	2000-08-30	2000.662467
seq_101	2004-01-01	2004.001366
NODE_0000143	2000-10-07	2000.767566
seq_114	2001-01-01	2001.001370
NODE_0000144	2002-10-21	2002.805388
seq_104	2003-01-01	2003.001370
seq_102	2003-01-01	2003.001370
seq_103	2003-01-01	2003.001370
NODE_0000146	1998-04-26	1998.315438
seq_243	2013-08-01	2013.582192
NODE_0000147	1998-08-03	1998.588470
seq_135	2004-01-01	2004.001366
NODE_0000148	1998-10-12	1998.780424
NODE_0000149	2001-01-17	2001.045893
seq_162	2008-11-01	2008.834699
seq_223	2009-09-24	2009.730137
NODE_0000150	2001-10-01	2001.750554
seq_345	2017-08-29	2017.658904
NODE_0000151	2002-01-20	2002.052739
seq_019	2003-01-01	2003.001370
NODE_0000158	2002-07-29	2002.574571
seq_021	2003-01-01	2003.001370
NODE_0000159	2002-08-28	2002.655130
seq_024	2003-01-01	2003.001370
NODE_0000160	2002-12-14	2002.952213
seq_020	2003-01-01	2003.001370
seq_023	2003-01-01	2003.001370
NODE_0000153	2002-09-03	2002.671258
seq_015	2003-01-01	2003.001370
NODE_0000152	2002-10-17	2002.792163
NODE_0000145	2002-11-11	2002.862765
seq_017	2003-01-01	2003.001370
seq_016	2003-01-01	2003.001370
NODE_0000156	2002-12-06	2002.930681
seq_018	2003-01-01	2003.001370
seq_022	2003-01-01	2003.001370
NODE_0000161	2003-06-24	2003.479057
seq_211	2004-03-03	2004.170765
NODE_0000162	2003-11-14	2003.868846
NODE_0000163	2004-03-17	2004.209410
NODE_0000164	2012-04-30	2012.329534
NODE_0000165	2012-08-27	2012.655613
seq_304	2015-11-24	2015.897260
seq_347	2017-02-16	2017.127397
NODE_0000166	2015-03-05	2015.174935
seq_404	2020-05-18	2020.378415
NODE_0000167	2016-12-06	2016.931678
seq_388	2019-03-01	2019.163014
NODE_0000168	--	--
seq_389	--	--
seq_425	--	--
NODE_0000169	2007-12-06	2007.929850
NODE_0000170	2009-12-22	2009.974786
seq_168	2010-02-01	2010.086301
seq_170	2010-02-01	2010.086301
seq_169	2010-02-01	2010.086301
seq_166	2010-02-01	2010.086301
seq_167	2010-02-01	2010.086301
NODE_0000174	2008-12-06	2008.929550
NODE_0000175	2009-09-04	2009.674772
seq_073	2010-06-15	2010.453425
NODE_0000176	2010-11-11	2010.862025
seq_085	2019-01-21	2019.056164
NODE_0000177	2011-11-13	2011.866341
seq_236	2011-12-12	2011.946575
NODE_0000171	2011-12-11	2011.942813
seq_253	2011-12-12	2011.946575
NODE_0000172	2011-12-11	2011.944694
seq_251	2011-12-12	2011.946575
NODE_0000173	2011-12-12	2011.946575
seq_250	2011-12-12	2011.946575
seq_252	2011-12-12	2011.946575
NODE_0000181	2010-03-23	2010.222752
NODE_0000182	2010-08-15	2010.620041
seq_190	2010-11-07	2010.850685
NODE_0000183	2010-11-14	2010.869066
seq_433	2015-11-19	2015.883562
seq_188	2011-06-16	2011.456164
seq_189	2011-06-16	2011.456164
NODE_0000185	2011-08-26	2011.649944
seq_316	2016-03-16	2016.206284
seq_246	2013-04-01	2013.247945
NODE_0000187	2011-12-01	2011.916177
seq_434	2016-07-07	2016.515027
NODE_0000188	2012-03-30	2012.245016
NODE_0000189	2012-10-09	2012.772824
NODE_0000190	2017-03-14	2017.198630
seq_082	2017-03-14	2017.198630
seq_083	2017-03-31	2017.245205
NODE_0000191	2013-06-01	2013.415068
seq_245	2013-06-01	2013.415068
seq_328	2014-03-01	2014.163014
NODE_0000192	2012-08-07	2012.600164
NODE_0000193	2013-04-13	2013.280143
seq_392	2019-01-01	2019.001370
seq_432	2016-11-03	2016.840164
NODE_0000194	2012-10-16	2012.791843
seq_430	2016-02-18	2016.132514
seq_431	2016-10-20	2016.801913
NODE_0000195	2004-07-06	2004.512972
NODE_0000196	2006-09-30	2006.745956
seq_215	2008-01-01	2008.001366
seq_216	2007-01-01	2007.001370
NODE_0000197	2005-02-02	2005.090047
NODE_0000198	2005-04-21	2005.302067
seq_043	2006-01-01	2006.001370
seq_044	2006-01-01	2006.001370
NODE_0000199	2005-02-25	2005.150753
seq_042	2006-01-01	2006.001370
NODE_0000200	2005-05-29	2005.405888
seq_039	2006-01-01	2006.001370
seq_040	2006-01-01	2006.001370
NODE_0000202	2005-05-07	2005.347200
seq_041	2006-12-08	2006.935616
NODE_0000203	2005-07-05	2005.507571
NODE_0000204	2006-10-18	2006.795981
seq_055	2007-01-01	2007.001370
NODE_0000205	2007-02-13	2007.119178
seq_054	2007-02-13	2007.119178
seq_052	2007-02-13	2007.119178
seq_053	2007-02-19	2007.135616
NODE_0000207	2005-07-17	2005.540070
seq_058	2007-08-08	2007.601370
NODE_0000208	2005-09-13	2005.700277
seq_057	2007-12-31	2007.998630
NODE_0000209	2005-09-30	2005.746220
NODE_0000210	2014-03-01	2014.162245
seq_378	2014-04-15	2014.286301
NODE_0000211	2014-04-15	2014.286301
seq_379	2014-04-15	2014.286301
seq_377	2014-04-15	2014.286301
NODE_0000212	2005-11-17	2005.878282
NODE_0000215	2007-10-26	2007.816578
seq_070	2011-11-14	2011.869863
seq_071	2011-09-23	2011.727397
NODE_0000216	2005-12-01	2005.917793
seq_067	2011-01-09	2011.023288
NODE_0000217	2006-03-28	2006.236422
NODE_0000218	2013-09-23	2013.727539
seq_075	2014-04-13	2014.280822
seq_386	2019-04-22	2019.305479
NODE_0000219	2006-05-27	2006.402524
NODE_0000220	2006-06-11	2006.442085
seq_046	2006-07-07	2006.513699
seq_321	2016-11-14	2016.870219
NODE_0000221	2014-11-27	2014.906044
NODE_0000222	2016-09-21	2016.722609
seq_323	2017-05-31	2017.412329
NODE_0000223	2018-09-26	2018.735624
seq_395	2021-02-03	2021.091781
seq_411	2022-07-07	2022.513699
NODE_0000225	2017-01-19	2017.050910
seq_319	2017-02-28	2017.160274
seq_320	2017-04-06	2017.261644
seq_322	2017-06-05	2017.426027
NODE_0000227	2018-02-27	2018.156925
seq_094	2022-10-05	2022.760274
NODE_0000228	2019-07-02	2019.498943
NODE_0000229	2019-12-20	2019.968252
seq_048	2021-01-01	2021.000000
seq_049	2021-01-01	2021.000000
NODE_0000230	2019-09-12	2019.696425
seq_050	2022-01-01	2022.000000
NODE_0000231	2020-01-18	2020.047863
NODE_0000232	2020-11-02	2020.836860
seq_047	2021-01-01	2021.000000
seq_095	2022-12-08	2022.935616
NODE_0000233	2021-08-03	2021.586599
seq_051	2022-01-01	2022.000000
seq_092	2022-08-10	2022.606849
NODE_0000241	2008-03-05	2008.175878
seq_072	2010-12-28	2010.990411
NODE_0000234	2009-12-26	2009.985773
seq_060	2010-05-11	2010.357534
NODE_0000235	2010-07-17	2010.541313
seq_289	2010-10-07	2010.765753
NODE_0000236	2010-08-30	2010.661264
seq_195	2011-06-23	2011.475342
NODE_0000237	2011-09-22	2011.725740
seq_259	2012-11-15	2012.872951
NODE_0000238	2013-01-02	2013.005445
seq_262	2014-10-09	2014.771233
NODE_0000239	2013-05-01	2013.330137
seq_248	2013-05-01	2013.330137
NODE_0000240	2014-01-09	2014.023288
seq_247	2014-05-01	2014.330137
seq_260	2014-01-09	2014.023288
NODE_0000242	2013-07-02	2013.498832
seq_261	2013-09-25	2013.732877
NODE_0000243	2014-06-11	2014.441377
seq_350	--	--
NODE_0000244	2014-10-27	2014.821059
NODE_0000245	2016-06-10	2016.441152
seq_076	2016-07-30	2016.577869
NODE_0000257	2016-08-04	2016.591530
seq_077	2016-08-04	2016.591530
NODE_0000258	2016-08-08	2016.602459
seq_080	2016-08-08	2016.602459
NODE_0000260	2016-08-09	2016.605191
seq_079	2016-08-09	2016.605191
seq_078	2016-08-09	2016.605191
NODE_0000249	2014-12-19	2014.966460
NODE_0000250	2018-01-02	2018.004797
seq_435	2022-10-05	2022.760274
seq_438	2022-11-03	2022.839726
NODE_0000251	2015-01-11	2015.030078
seq_437	2022-11-09	2022.856164
NODE_0000252	2015-10-02	2015.752516
seq_397	2021-04-20	2021.300000
NODE_0000253	2015-11-17	2015.878888
seq_384	2019-04-01	2019.247945
NODE_0000254	2020-12-19	2020.966754
NODE_0000255	2022-08-01	2022.582192
seq_091	2022-10-17	2022.793151
seq_088	2022-08-01	2022.582192
seq_089	2022-08-03	2022.587671
NODE_0000256	2022-09-06	2022.680822
seq_090	2022-09-06	2022.680822
seq_093	2022-09-06	2022.680822
NODE_0000259	2021-02-19	2021.135893
seq_398	2021-06-21	2021.469863
seq_402	2021-09-16	2021.708219
NODE_0000278	2021-04-28	2021.322284
seq_399	2021-06-18	2021.461644
NODE_0000298	2021-05-10	2021.354795
seq_400	2021-06-10	2021.439726
seq_396	2021-05-10	2021.354795
NODE_0000263	1997-01-01	1997.001370
seq_011	1997-01-01	1997.001370
NODE_0000264	1997-05-23	1997.390717
seq_418	2012-01-05	2012.012295
NODE_0000265	1998-01-20	1998.053265
NODE_0000267	1998-05-25	1998.396729
NODE_0000268	2002-07-03	2002.501736
seq_130	2007-01-01	2007.001370
seq_132	2007-01-01	2007.001370
NODE_0000269	1999-01-02	1999.004406
seq_138	2002-01-01	2002.001370
seq_204	2012-08-13	2012.616120
NODE_0000270	1998-03-16	1998.205279
NODE_0000271	2000-01-17	2000.046072
seq_224	2004-10-22	2004.807377
seq_270	2004-01-01	2004.001366
NODE_0000272	1998-08-24	1998.645322
seq_228	2003-04-10	2003.272603
seq_272	2004-06-01	2004.416667
NODE_0000273	1998-09-11	1998.695871
seq_148	2003-01-01	2003.001370
NODE_0000274	1998-10-15	1998.786893
NODE_0000275	1999-02-24	1999.148429
seq_142	2004-01-01	2004.001366
NODE_0000276	2003-09-13	2003.699604
seq_187	2009-12-06	2009.930137
seq_231	2004-07-30	2004.577869
NODE_0000277	2000-06-05	2000.426654
seq_227	2006-10-31	2006.831507
NODE_0000279	2000-09-09	2000.690604
seq_176	2007-01-19	2007.050685
NODE_0000280	2000-11-18	2000.880408
seq_420	2014-06-05	2014.426027
NODE_0000281	2001-04-07	2001.263817
seq_121	2004-01-01	2004.001366
seq_206	2012-09-14	2012.703552
NODE_0000282	2003-09-07	2003.682852
NODE_0000283	2005-02-11	2005.113878
NODE_0000284	2011-11-15	2011.873577
seq_315	2017-01-20	2017.053425
NODE_0000285	2012-03-24	2012.228319
seq_221	2012-04-23	2012.310109
seq_387	2018-09-20	2018.719178
NODE_0000286	2007-08-19	2007.632626
NODE_0000287	2008-01-26	2008.069688
seq_341	2015-01-21	2015.056164
seq_391	2019-12-26	2019.984932
NODE_0000288	2008-07-25	2008.565203
seq_331	2015-10-21	2015.804110
NODE_0000289	2010-09-16	2010.707499
seq_356	2017-11-23	2017.894521
NODE_0000290	2011-03-24	2011.225868
seq_299	2014-03-28	2014.236986
NODE_0000291	2012-09-17	2012.712097
seq_342	2015-04-22	2015.305479
seq_385	2018-04-10	2018.272603
NODE_0000292	2003-10-27	2003.820160
NODE_0000293	2009-03-25	2009.228511
seq_364	2017-03-13	2017.195890
NODE_0000294	2009-04-30	2009.327395
seq_157	2010-12-22	2010.973973
NODE_0000295	2013-01-21	2013.056839
seq_354	2016-12-13	2016.949454
seq_363	2017-09-06	2017.680822
NODE_0000296	2003-12-16	2003.958152
NODE_0000297	2005-08-12	2005.612527
seq_056	2007-01-01	2007.001370
seq_181	2010-12-29	2010.993151
NODE_0000299	2004-04-25	2004.314886
NODE_0000300	2009-11-14	2009.868740
seq_292	2013-05-09	2013.352055
seq_362	2015-01-12	2015.031507
NODE_0000301	2004-09-08	2004.687387
seq_293	2011-09-01	2011.667123
NODE_0000302	2004-11-13	2004.866757
seq_225	2011-10-21	2011.804110
seq_417	2012-09-06	2012.681694
NODE_0000303	2004-01-20	2004.052095
seq_118	2005-01-01	2005.001370
NODE_0000337	2004-07-24	2004.560989
seq_172	2011-02-16	2011.127397
NODE_0000343	2004-07-24	2004.560989
NODE_0000308	2005-01-01	2005.001370
seq_038	2005-01-01	2005.001370
seq_116	2005-01-01	2005.001370
NODE_0000305	2005-02-08	2005.104853
seq_150	2006-12-26	2006.984932
seq_237	2014-03-01	2014.163014
NODE_0000309	2004-03-08	2004.184805
seq_149	2006-01-01	2006.001370
NODE_0000310	2004-07-16	2004.538494
seq_117	2005-01-01	2005.001370
seq_119	2005-01-01	2005.001370
NODE_0000313	2004-05-20	2004.383379
NODE_0000315	2005-12-26	2005.985437
seq_180	2010-09-20	2010.719178
seq_220	2010-12-17	2010.960274
NODE_0000316	2004-09-30	2004.746603
seq_152	2010-09-20	2010.719178
NODE_0000317	2008-02-26	2008.153438
seq_143	2009-01-01	2009.001370
seq_144	2009-01-01	2009.001370
NODE_0000318	2004-10-01	2004.749239
NODE_0000319	2005-04-15	2005.287361
seq_415	2012-11-08	2012.853825
NODE_0000320	2008-05-13	2008.365917
seq_416	2012-06-22	2012.474044
seq_419	2013-05-29	2013.406849
NODE_0000321	2005-01-25	2005.067055
seq_151	2007-01-01	2007.001370
NODE_0000322	2005-11-02	2005.835825
NODE_0000323	2006-02-13	2006.120079
seq_160	2010-11-19	2010.883562
seq_212	2012-10-01	2012.750000
NODE_0000324	2006-01-11	2006.028363
NODE_0000325	2008-01-01	2008.001366
seq_145	2008-01-01	2008.001366
seq_159	2010-11-30	2010.913699
NODE_0000326	2006-09-03	2006.672693
seq_165	2010-12-07	2010.932877
NODE_0000327	2007-05-05	2007.342029
seq_059	2009-07-27	2009.568493
seq_232	2013-10-01	2013.749315
NODE_0000328	2004-07-30	2004.577888
seq_344	2015-05-07	2015.346575
NODE_0000330	2004-09-15	2004.705248
seq_233	2013-09-01	2013.667123
NODE_0000331	2004-12-09	2004.939103
seq_330	2015-09-02	2015.669863
NODE_0000332	2010-10-29	2010.824787
seq_191	2011-10-19	2011.798630
seq_207	2012-01-09	2012.023224
NODE_0000334	2004-09-08	2004.688137
seq_414	2012-10-18	2012.796448
seq_182	2011-06-16	2011.456164
NODE_0000336	2005-01-08	2005.019352
seq_171	2010-12-30	2010.995890
NODE_0000338	2005-09-18	2005.713727
seq_226	2011-10-21	2011.804110
NODE_0000339	2014-03-14	2014.197741
seq_306	2014-09-04	2014.675342
seq_394	2021-02-10	2021.110959
NODE_0000340	2006-02-15	2006.123725
seq_194	2011-10-05	2011.760274
NODE_0000341	2009-12-15	2009.954859
seq_156	2010-10-25	2010.815068
NODE_0000342	2010-10-26	2010.817808
seq_063	2010-10-26	2010.817808
seq_062	2010-10-26	2010.817808
seq_069	2010-10-26	2010.817808
NODE_0000345	2004-10-04	2004.758695
NODE_0000351	2008-05-04	2008.340823
seq_177	2011-07-05	2011.508219
seq_307	2014-04-24	2014.310959
NODE_0000346	2004-11-18	2004.880075
NODE_0000347	2005-09-24	2005.729179
seq_178	2011-11-02	2011.836986
seq_179	2010-10-18	2010.795890
NODE_0000348	2005-07-14	2005.532334
seq_266	2011-11-23	2011.894521
NODE_0000349	2013-08-30	2013.661236
seq_300	2014-03-18	2014.209589
seq_406	2021-09-27	2021.738356
NODE_0000352	2004-11-01	2004.835890
NODE_0000353	2011-01-17	2011.044587
seq_230	2011-11-08	2011.853425
seq_359	2017-04-20	2017.300000
NODE_0000355	2006-01-17	2006.044500
seq_208	2012-04-23	2012.310109
seq_336	2016-04-28	2016.323770
NODE_0000356	2004-12-05	2004.926840
NODE_0000357	2004-12-23	2004.976719
NODE_0000358	2008-09-11	2008.695186
seq_186	2010-02-07	2010.102740
seq_301	2014-11-13	2014.867123
NODE_0000359	2005-11-15	2005.872978
seq_332	2015-10-21	2015.804110
NODE_0000360	2013-03-29	2013.240163
seq_234	2013-07-19	2013.546575
seq_357	2017-04-21	2017.302740
NODE_0000361	2005-05-05	2005.340869
NODE_0000362	2008-03-09	2008.187700
seq_334	2016-02-25	2016.151639
seq_358	2017-01-17	2017.045205
NODE_0000363	2005-07-15	2005.534851
seq_308	2014-03-03	2014.168493
NODE_0000364	2009-09-22	2009.723880
seq_302	2014-11-26	2014.902740
NODE_0000365	2010-06-30	2010.495488
seq_229	2011-12-01	2011.916438
seq_303	2014-09-11	2014.694521
NODE_0000366	2004-12-08	2004.936607
seq_329	2015-06-17	2015.458904
NODE_0000367	2005-01-23	2005.062158
NODE_0000368	2006-03-21	2006.218874
NODE_0000369	2009-09-03	2009.673738
seq_164	2010-12-29	2010.993151
NODE_0000370	2010-06-15	2010.452194
seq_333	2016-01-13	2016.034153
NODE_0000371	2012-04-08	2012.270075
seq_410	2022-07-05	2022.508219
NODE_0000372	2012-08-19	2012.633763
seq_249	2014-05-02	2014.332877
NODE_0000373	2012-10-09	2012.771431
seq_254	2014-07-25	2014.563014
NODE_0000374	2012-10-26	2012.818309
seq_413	2014-10-10	2014.773973
NODE_0000402	2014-04-10	2014.273177
seq_257	2014-09-09	2014.689041
NODE_0000403	2014-06-13	2014.447697
seq_258	2014-09-22	2014.724658
NODE_0000405	2014-08-05	2014.593151
seq_256	2014-09-22	2014.724658
seq_074	2014-08-05	2014.593151
NODE_0000378	2006-06-07	2006.431549
NODE_0000379	2007-05-07	2007.347364
seq_185	2010-02-28	2010.160274
seq_193	2011-11-21	2011.889041
NODE_0000380	2007-08-14	2007.618072
NODE_0000381	2008-03-03	2008.169871
seq_158	2010-12-01	2010.916438
seq_340	2015-02-04	2015.094521
NODE_0000382	2009-01-26	2009.071054
seq_317	2017-03-27	2017.234247
seq_361	2017-02-16	2017.127397
NODE_0000384	2009-04-26	2009.315317
